Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,active,yul,a55,35,2023-11-16t19:05:00.000,2023-11-16t19:31:00.000,2023-11-16t19:39:00.000,cdg,2e,2023-11-17t08:05:00.000,2023-11-17t07:45:00.000,delta air lines,8612,dl8612
departure,active,yul,a2,104,2023-11-16t19:10:00.000,2023-11-16t20:54:00.000,,yyz,1,2023-11-16t20:46:00.000,,azul,7807,ad7807
departure,active,yul,a61,26,2023-11-16t19:40:00.000,2023-11-16t19:44:00.000,2023-11-16t20:05:00.000,lhr,2,2023-11-17t07:10:00.000,2023-11-17t07:00:00.000,lufthansa,6839,lh6839
departure,active,yul,c75,20,2023-11-16t19:40:00.000,2023-11-16t19:42:00.000,2023-11-16t19:59:00.000,mco,b,2023-11-16t23:18:00.000,2023-11-16t22:46:00.000,air canada rouge,1638,rv1638
departure,active,yul,a6,8,2023-11-16t19:40:00.000,2023-11-16t19:40:00.000,2023-11-16t19:47:00.000,yyz,3,2023-11-16t21:15:00.000,2023-11-16t20:41:00.000,porter airlines,130,pd130
departure,active,yul,a47,32,2023-11-16t19:45:00.000,2023-11-16t19:57:00.000,2023-11-16t20:17:00.000,yyc,,2023-11-16t22:43:00.000,2023-11-16t22:34:00.000,lufthansa,6844,lh6844
departure,active,yul,c79,24,2023-11-16t19:45:00.000,2023-11-16t20:09:00.000,,ord,2,2023-11-16t21:23:00.000,,united airlines,8687,ua8687
departure,active,yul,c73,17,2023-11-16t19:50:00.000,2023-11-16t20:07:00.000,,dca,1,2023-11-16t21:45:00.000,,united airlines,8366,ua8366
departure,active,yul,a11,30,2023-11-16t20:00:00.000,2023-11-16t20:09:00.000,2023-11-16t20:30:00.000,ywg,,2023-11-16t22:17:00.000,2023-11-16t22:13:00.000,lufthansa,6556,lh6556
departure,active,yul,c74,18,2023-11-16t20:00:00.000,2023-11-16t20:18:00.000,,lga,b,2023-11-16t21:38:00.000,,united airlines,8400,ua8400
departure,active,yul,c88,31,2023-11-16t20:00:00.000,2023-11-16t20:31:00.000,,ewr,a,2023-11-16t21:44:00.000,,tap air portugal,8069,tp8069
departure,active,yul,a8,13,2023-11-16t20:00:00.000,2023-11-16t19:58:00.000,2023-11-16t20:13:00.000,yhz,,2023-11-16t22:41:00.000,2023-11-16t22:35:00.000,air transat,7829,ts7829
departure,active,yul,a60,18,2023-11-16t20:05:00.000,2023-11-16t20:05:00.000,2023-11-16t20:23:00.000,mrs,1a,2023-11-17t09:35:00.000,2023-11-17t09:04:00.000,westjet,5315,ws5315
departure,active,yul,a49,24,2023-11-16t20:10:00.000,2023-11-16t20:09:00.000,2023-11-16t20:34:00.000,yyz,1,2023-11-16t21:46:00.000,2023-11-16t21:27:00.000,eva air,3089,br3089
departure,active,yul,a56,31,2023-11-16t20:10:00.000,2023-11-16t20:10:00.000,2023-11-16t20:41:00.000,agp,,2023-11-17t09:15:00.000,2023-11-17t08:49:00.000,westjet,5301,ws5301
departure,active,yul,a59,22,2023-11-16t20:15:00.000,2023-11-16t20:16:00.000,2023-11-16t20:36:00.000,muc,2,2023-11-17t09:30:00.000,2023-11-17t09:19:00.000,air canada,9098,ac9098
departure,active,yul,a68,19,2023-11-16t20:20:00.000,2023-11-16t20:20:00.000,2023-11-16t20:39:00.000,cdg,3,2023-11-17t09:20:00.000,2023-11-17t08:51:00.000,porter airlines,7110,pd7110
departure,active,yul,a67,25,2023-11-16t20:25:00.000,2023-11-16t20:26:00.000,2023-11-16t20:50:00.000,gva,1,2023-11-17t10:05:00.000,2023-11-17t09:23:00.000,lufthansa,6829,lh6829
departure,active,yul,a50,17,2023-11-16t20:30:00.000,2023-11-16t20:30:00.000,2023-11-16t20:46:00.000,mxp,1,2023-11-17t10:25:00.000,2023-11-17t09:42:00.000,lufthansa,6757,lh6757
departure,active,yul,a66,44,2023-11-16t20:35:00.000,2023-11-16t20:35:00.000,2023-11-16t21:18:00.000,cmn,2,2023-11-17t09:10:00.000,2023-11-17t09:06:00.000,royal air maroc,209,at209
departure,active,yul,a15,37,2023-11-16t20:45:00.000,2023-11-16t21:00:00.000,2023-11-16t21:22:00.000,yeg,,2023-11-16t23:37:00.000,2023-11-16t23:41:00.000,lufthansa,6711,lh6711
departure,active,yul,a4,35,2023-11-16t20:45:00.000,2023-11-16t21:20:00.000,,yow,,2023-11-16t21:38:00.000,,lufthansa,6692,lh6692
departure,active,yul,a25,43,2023-11-16t20:50:00.000,2023-11-16t21:15:00.000,2023-11-16t21:33:00.000,yfc,,2023-11-16t23:03:00.000,2023-11-16t23:24:00.000,united airlines,8164,ua8164
departure,active,yul,a27,53,2023-11-16t20:50:00.000,2023-11-16t21:15:00.000,2023-11-16t21:42:00.000,yqm,,2023-11-16t23:20:00.000,2023-11-16t23:41:00.000,lufthansa,6774,lh6774
departure,active,yul,a57,40,2023-11-16t20:50:00.000,2023-11-16t20:50:00.000,2023-11-16t21:29:00.000,doh,,2023-11-17t17:00:00.000,2023-11-17t16:47:00.000,malaysia airlines,9296,mh9296
departure,active,yul,,24,2023-11-16t19:45:00.000,2023-11-16t20:06:00.000,2023-11-16t20:09:00.000,ord,,2023-11-16t21:08:00.000,2023-11-16t21:07:00.000,air canada,967,ac967
departure,active,yul,,19,2023-11-16t20:00:00.000,2023-11-16t20:23:00.000,2023-11-16t20:18:00.000,lga,,2023-11-16t21:17:00.000,2023-11-16t21:08:00.000,air canada,646,ac646
departure,active,yul,,41,2023-11-16t20:00:00.000,2023-11-16t20:41:00.000,,ewr,,2023-11-16t21:35:00.000,,air canada,946,ac946
departure,active,yul,a65,0,2023-11-16t20:55:00.000,2023-11-16t20:55:00.000,,lhr,5,2023-11-17t08:30:00.000,,finnair,5994,ay5994
departure,active,yul,a8,10,2023-11-16t20:55:00.000,2023-11-16t20:45:00.000,2023-11-16t21:05:00.000,ytz,,2023-11-16t22:20:00.000,2023-11-16t22:12:00.000,porter airlines,2462,pd2462
departure,active,yul,a9,23,2023-11-16t21:00:00.000,2023-11-16t20:51:00.000,2023-11-16t21:23:00.000,yyz,1,2023-11-16t22:36:00.000,2023-11-16t22:20:00.000,eva air,3091,br3091
departure,active,yul,a1,25,2023-11-16t21:00:00.000,2023-11-16t21:03:00.000,2023-11-16t21:24:00.000,yhz,,2023-11-16t23:36:00.000,2023-11-16t23:33:00.000,lufthansa,6594,lh6594
departure,active,yul,a55,22,2023-11-16t21:05:00.000,2023-11-16t21:05:00.000,2023-11-16t21:27:00.000,lgw,n,2023-11-17t08:55:00.000,2023-11-17t08:38:00.000,porter airlines,7728,pd7728
departure,active,yul,a17,27,2023-11-16t21:05:00.000,2023-11-16t21:09:00.000,2023-11-16t21:31:00.000,yyc,,2023-11-16t23:50:00.000,2023-11-16t23:53:00.000,lynx air,173,y9173
departure,active,yul,a58,47,2023-11-16t21:25:00.000,2023-11-16t21:55:00.000,2023-11-16t22:11:00.000,gru,3,2023-11-17t09:30:00.000,2023-11-17t09:37:00.000,azul,7802,ad7802
departure,active,yul,a63,20,2023-11-16t21:25:00.000,2023-11-16t21:45:00.000,,cdg,2b,2023-11-17t10:20:00.000,,aegean airlines,3063,a33063
departure,active,yul,a52,36,2023-11-16t21:30:00.000,2023-11-16t21:33:00.000,2023-11-16t22:05:00.000,lis,1,2023-11-17t09:20:00.000,2023-11-17t08:44:00.000,lufthansa,6547,lh6547
departure,active,yul,a11,22,2023-11-16t21:30:00.000,2023-11-16t21:32:00.000,2023-11-16t21:51:00.000,yyt,,2023-11-17t01:30:00.000,2023-11-17t01:22:00.000,lufthansa,6686,lh6686
departure,active,yul,a61,24,2023-11-16t21:35:00.000,2023-11-16t21:35:00.000,2023-11-16t21:59:00.000,amm,,2023-11-17t15:55:00.000,2023-11-17t16:02:00.000,royal jordanian,272,rj272
