Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,active,yul,55,59,2024-01-16t19:05:00.000,2024-01-16t20:04:00.000,,cdg,2e,2024-01-17t08:05:00.000,,delta air lines,8612,dl8612
departure,active,yul,a48,95,2024-01-16t19:10:00.000,2024-01-16t20:45:00.000,,yyz,1,2024-01-16t20:46:00.000,,azul,7807,ad7807
departure,active,yul,a6,35,2024-01-16t19:25:00.000,2024-01-16t20:00:00.000,,yyz,3,2024-01-16t21:00:00.000,,air transat,7730,ts7730
departure,active,yul,a56,50,2024-01-16t19:40:00.000,2024-01-16t20:30:00.000,,lhr,2,2024-01-17t07:10:00.000,,aegean airlines,3089,a33089
departure,active,yul,a7,10,2024-01-16t19:45:00.000,2024-01-16t19:55:00.000,,yyc,,2024-01-16t22:43:00.000,,lufthansa,6844,lh6844
departure,active,yul,c73,50,2024-01-16t19:45:00.000,2024-01-16t20:35:00.000,,ord,2,2024-01-16t21:23:00.000,,united airlines,8687,ua8687
departure,active,yul,c76,104,2024-01-16t19:50:00.000,2024-01-16t21:34:00.000,,dca,1,2024-01-16t21:45:00.000,,united airlines,8366,ua8366
departure,active,yul,a15,30,2024-01-16t20:00:00.000,2024-01-16t20:30:00.000,,ywg,,2024-01-16t22:17:00.000,,lufthansa,6556,lh6556
departure,active,yul,c85,21,2024-01-16t20:00:00.000,2024-01-16t20:21:00.000,,lga,b,2024-01-16t21:38:00.000,,united airlines,8400,ua8400
departure,active,yul,c88,21,2024-01-16t20:00:00.000,2024-01-16t20:21:00.000,,ewr,a,2024-01-16t21:44:00.000,,tap air portugal,8069,tp8069
departure,active,yul,a12,45,2024-01-16t20:00:00.000,2024-01-16t20:45:00.000,,yhz,,2024-01-16t22:41:00.000,,air transat,7829,ts7829
departure,active,yul,a47,60,2024-01-16t20:10:00.000,2024-01-16t21:10:00.000,,yyz,1,2024-01-16t21:46:00.000,,eva air,3089,br3089
departure,cancelled,yul,a59,0,2024-01-16t20:15:00.000,,,muc,2,2024-01-17t09:30:00.000,,air canada,9098,ac9098
departure,active,yul,a61,0,2024-01-16t20:20:00.000,2024-01-16t20:20:00.000,,cdg,3,2024-01-17t09:20:00.000,,porter airlines,7110,pd7110
departure,active,yul,a59,0,2024-01-16t20:25:00.000,2024-01-16t20:24:00.000,,gva,1,2024-01-17t10:05:00.000,,lufthansa,6829,lh6829
departure,active,yul,a64,25,2024-01-16t20:30:00.000,2024-01-16t20:55:00.000,,del,3,2024-01-17t21:50:00.000,,united airlines,8064,ua8064
