Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,cancelled,yul,a8,45,2023-12-04t21:00:00.000,2023-12-04t21:45:00.000,,ytz,,2023-12-04t22:25:00.000,,porter,2462,p32462
departure,active,yul,a51,40,2023-12-04t21:25:00.000,2023-12-04t22:05:00.000,,cdg,2b,2023-12-05t10:20:00.000,,aegean airlines,3063,a33063
departure,active,yul,a63,120,2023-12-04t21:30:00.000,2023-12-04t23:30:00.000,,lys,1,2023-12-05t11:00:00.000,,lufthansa,6729,lh6729
departure,active,yul,a50,55,2023-12-04t21:30:00.000,2023-12-04t22:25:00.000,,yyt,,2023-12-05t01:30:00.000,,lufthansa,6686,lh6686
departure,active,yul,a67,32,2023-12-04t21:45:00.000,2023-12-04t22:17:00.000,,lis,1,2023-12-05t09:25:00.000,,tap air portugal,254,tp254
departure,active,yul,a1,20,2023-12-04t21:50:00.000,2023-12-04t22:10:00.000,,yqb,,2023-12-04t22:48:00.000,,lufthansa,6640,lh6640
departure,active,yul,a9,30,2023-12-04t22:00:00.000,2023-12-04t22:30:00.000,,yyz,1,2023-12-04t23:36:00.000,,air canada,429,ac429
departure,active,yul,,96,2023-12-04t19:45:00.000,2023-12-04t21:21:00.000,,ord,,2023-12-04t22:10:00.000,,jazz,967,qk967
departure,active,yul,,106,2023-12-04t20:00:00.000,2023-12-04t21:46:00.000,,lga,,2023-12-04t22:28:00.000,,air canada,646,ac646
departure,active,yul,,21,2023-12-04t20:00:00.000,2023-12-04t20:21:00.000,,ewr,,2023-12-04t21:21:00.000,,air canada,946,ac946
departure,active,yul,a58,60,2023-12-04t20:30:00.000,2023-12-04t21:30:00.000,,mxp,1,2023-12-05t10:25:00.000,,lufthansa,6757,lh6757
departure,cancelled,yul,a59,0,2023-12-04t23:10:00.000,,,mex,2,2023-12-05t04:40:00.000,,latam airlines,7599,la7599
departure,active,yul,a2,55,2023-12-05t05:00:00.000,2023-12-05t05:55:00.000,,yyz,1,2023-12-05t06:34:00.000,,air canada,7773,ac7773
departure,active,yul,a48,36,2023-12-05t06:00:00.000,2023-12-05t06:03:00.000,2023-12-05t06:36:00.000,yyz,1,2023-12-05t07:40:00.000,,air canada,481,ac481
departure,active,yul,c84,18,2023-12-05t06:00:00.000,2023-12-05t06:00:00.000,2023-12-05t06:18:00.000,jfk,4,2023-12-05t07:59:00.000,2023-12-05t07:18:00.000,alitalia,5964,az5964
departure,active,yul,a60,18,2023-12-05t06:00:00.000,2023-12-05t06:18:00.000,,ccc,,2023-12-05t10:00:00.000,,sunwing,6204,wg6204
departure,active,yul,,11,2023-12-05t06:00:00.000,2023-12-05t06:00:00.000,2023-12-05t06:10:00.000,ygk,,2023-12-05t07:00:00.000,2023-12-05t06:56:00.000,air creebec,703,yn703
departure,active,yul,c80,25,2023-12-05t06:05:00.000,2023-12-05t06:30:00.000,,ord,1,2023-12-05t08:01:00.000,,air canada,3054,ac3054
departure,active,yul,c58,25,2023-12-05t06:30:00.000,2023-12-05t06:40:00.000,2023-12-05t06:55:00.000,fll,4,2023-12-05t10:20:00.000,2023-12-05t10:02:00.000,air transat,844,ts844
departure,active,yul,c86,31,2023-12-05t06:44:00.000,2023-12-05t06:54:00.000,2023-12-05t07:15:00.000,lga,c,2023-12-05t08:29:00.000,2023-12-05t08:13:00.000,westjet,7787,ws7787
departure,active,yul,c87,34,2023-12-05t06:45:00.000,2023-12-05t06:45:00.000,2023-12-05t07:18:00.000,dtw,em,2023-12-05t09:04:00.000,2023-12-05t08:43:00.000,korean air,3362,ke3362
departure,active,yul,a25,90,2023-12-05t06:45:00.000,2023-12-05t08:15:00.000,,yqb,,2023-12-05t07:40:00.000,,pal airlines,832,pb832
departure,active,yul,c56,10,2023-12-05t06:45:00.000,2023-12-05t06:55:00.000,,mco,b,2023-12-05t10:20:00.000,,air transat,2820,ts2820
departure,active,yul,c81,45,2023-12-05t07:00:00.000,2023-12-05t07:45:00.000,,mia,n,2023-12-05t11:00:00.000,,qatar airways,2260,qr2260
departure,active,yul,a11,33,2023-12-05t07:00:00.000,2023-12-05t07:02:00.000,2023-12-05t07:33:00.000,yyz,1,2023-12-05t08:36:00.000,2023-12-05t08:28:00.000,egyptair,9603,ms9603
departure,active,yul,a25,36,2023-12-05t07:00:00.000,2023-12-05t07:36:00.000,,yhz,,2023-12-05t09:50:00.000,,air canada,8244,ac8244
departure,active,yul,c85,27,2023-12-05t07:00:00.000,2023-12-05t07:00:00.000,2023-12-05t07:26:00.000,atl,i,2023-12-05t10:15:00.000,2023-12-05t09:49:00.000,aeromexico,4314,am4314
departure,active,yul,a8,28,2023-12-05t07:00:00.000,2023-12-05t07:00:00.000,2023-12-05t07:28:00.000,ytz,,2023-12-05t08:25:00.000,2023-12-05t08:32:00.000,porter,2452,p32452
departure,active,yul,c82,38,2023-12-05t07:00:00.000,2023-12-05t07:00:00.000,2023-12-05t07:38:00.000,ewr,c,2023-12-05t08:52:00.000,,air canada,4594,ac4594
departure,active,yul,a64,5,2023-12-05t07:00:00.000,2023-12-05t07:05:00.000,,hog,,2023-12-05t11:10:00.000,,sunwing,6244,wg6244
departure,active,yul,a63,30,2023-12-05t07:05:00.000,2023-12-05t07:35:00.000,,puj,a,2023-12-05t12:30:00.000,,air transat,398,ts398
departure,active,yul,a5,60,2023-12-05t07:10:00.000,2023-12-05t08:10:00.000,,yvr,d,2023-12-05t10:00:00.000,,cathay pacific,1505,cx1505
departure,active,yul,c79,40,2023-12-05t07:15:00.000,2023-12-05t07:43:00.000,2023-12-05t07:54:00.000,lga,b,2023-12-05t09:05:00.000,2023-12-05t08:49:00.000,american airlines,4469,aa4469
departure,active,yul,a67,41,2023-12-05t07:15:00.000,2023-12-05t07:35:00.000,2023-12-05t07:56:00.000,azs,,2023-12-05t12:35:00.000,2023-12-05t12:36:00.000,air transat,972,ts972
departure,active,yul,a57,39,2023-12-05t07:20:00.000,2023-12-05t07:30:00.000,2023-12-05t07:58:00.000,pty,2,2023-12-05t13:56:00.000,2023-12-05t13:25:00.000,copa airlines,484,cm484
departure,active,yul,a68,45,2023-12-05t07:20:00.000,2023-12-05t07:30:00.000,2023-12-05t08:05:00.000,cun,4,2023-12-05t12:15:00.000,2023-12-05t12:18:00.000,air transat,538,ts538
departure,active,yul,c77,41,2023-12-05t07:26:00.000,2023-12-05t07:51:00.000,2023-12-05t08:06:00.000,clt,,2023-12-05t10:21:00.000,2023-12-05t10:06:00.000,american airlines,5037,aa5037
departure,active,yul,a2,45,2023-12-05t07:30:00.000,2023-12-05t07:45:00.000,2023-12-05t08:15:00.000,ytz,,2023-12-05t08:56:00.000,2023-12-05t09:15:00.000,air canada,7953,ac7953
departure,active,yul,c88,32,2023-12-05t07:30:00.000,2023-12-05t07:30:00.000,2023-12-05t08:02:00.000,msp,1,2023-12-05t09:47:00.000,2023-12-05t09:25:00.000,air france,2099,af2099
departure,active,yul,,18,2023-12-05t07:30:00.000,2023-12-05t07:30:00.000,2023-12-05t07:47:00.000,yvo,,2023-12-05t08:55:00.000,2023-12-05t09:00:00.000,air creebec,219,yn219
departure,active,yul,a6,29,2023-12-05t07:35:00.000,2023-12-05t08:04:00.000,,yyz,3,2023-12-05t09:11:00.000,,air transat,7702,ts7702
departure,active,yul,c83,40,2023-12-05t07:40:00.000,2023-12-05t08:02:00.000,2023-12-05t08:19:00.000,phl,f,2023-12-05t09:45:00.000,2023-12-05t09:24:00.000,american airlines,5779,aa5779
departure,active,yul,c76,38,2023-12-05t07:40:00.000,2023-12-05t07:43:00.000,2023-12-05t08:18:00.000,fll,2,2023-12-05t11:28:00.000,2023-12-05t11:23:00.000,air canada rouge,1600,rv1600
departure,active,yul,a50,48,2023-12-05t07:50:00.000,2023-12-05t08:23:00.000,2023-12-05t08:38:00.000,yyc,,2023-12-05t10:35:00.000,,tap air portugal,8007,tp8007
departure,active,yul,a48,57,2023-12-05t07:55:00.000,2023-12-05t08:15:00.000,2023-12-05t08:51:00.000,yhz,,2023-12-05t10:31:00.000,,tap air portugal,8045,tp8045
departure,active,yul,a7,20,2023-12-05t07:55:00.000,2023-12-05t08:15:00.000,,yqm,,2023-12-05t10:23:00.000,,air canada,7992,ac7992
departure,active,yul,a27,65,2023-12-05t07:55:00.000,2023-12-05t09:00:00.000,,yyg,,2023-12-05t10:27:00.000,,air canada,8214,ac8214
departure,active,yul,a10,14,2023-12-05t07:55:00.000,,2023-12-05t08:09:00.000,yvo,,2023-12-05t09:20:00.000,2023-12-05t09:19:00.000,air creebec,921,yn921
departure,active,yul,c84,60,2023-12-05t08:00:00.000,2023-12-05t09:00:00.000,,las,3,2023-12-05t10:50:00.000,,air canada rouge,1707,rv1707
departure,active,yul,c75,36,2023-12-05t08:00:00.000,2023-12-05t08:36:00.000,,bos,b,2023-12-05t09:28:00.000,,united airlines,8416,ua8416
departure,active,yul,c74,29,2023-12-05t08:00:00.000,2023-12-05t08:29:00.000,,lga,b,2023-12-05t09:38:00.000,,united airlines,8182,ua8182
departure,active,yul,a60,40,2023-12-05t08:00:00.000,2023-12-05t08:40:00.000,,puj,a,2023-12-05t13:30:00.000,,sunwing,4228,wg4228
departure,active,yul,a61,28,2023-12-05t08:00:00.000,2023-12-05t08:00:00.000,2023-12-05t08:28:00.000,cun,2,2023-12-05t12:55:00.000,2023-12-05t13:01:00.000,sunwing,5237,wg5237
departure,active,yul,a52,38,2023-12-05t08:05:00.000,2023-12-05t08:06:00.000,2023-12-05t08:43:00.000,cun,3,2023-12-05t13:00:00.000,2023-12-05t12:50:00.000,air canada,926,ac926
departure,active,yul,a23,45,2023-12-05t08:05:00.000,2023-12-05t08:50:00.000,,ydf,,2023-12-05t11:43:00.000,,air canada,7718,ac7718
departure,active,yul,a4,35,2023-12-05t08:10:00.000,2023-12-05t08:45:00.000,,yeg,,2023-12-05t11:02:00.000,,air canada,331,ac331
departure,active,yul,a1,110,2023-12-05t08:10:00.000,2023-12-05t10:00:00.000,,yyz,1,2023-12-05t09:46:00.000,,azul,7805,ad7805
departure,active,yul,a59,18,2023-12-05t08:15:00.000,2023-12-05t08:25:00.000,2023-12-05t08:32:00.000,mbj,,2023-12-05t12:55:00.000,2023-12-05t12:33:00.000,air canada,922,ac922
departure,active,yul,a55,55,2023-12-05t08:15:00.000,2023-12-05t09:10:00.000,,puj,a,2023-12-05t13:40:00.000,,air canada,944,ac944
departure,active,yul,a28,26,2023-12-05t08:15:00.000,2023-12-05t08:41:00.000,,yow,,2023-12-05t09:04:00.000,,air canada,8001,ac8001
departure,active,yul,c85,50,2023-12-05t08:15:00.000,2023-12-05t09:05:00.000,,ewr,a,2023-12-05t09:54:00.000,,united airlines,8487,ua8487
departure,active,yul,a65,10,2023-12-05t08:20:00.000,2023-12-05t08:30:00.000,,pop,,2023-12-05t13:30:00.000,,air transat,890,ts890
departure,active,yul,c80,50,2023-12-05t08:30:00.000,2023-12-05t09:20:00.000,,den,,2023-12-05t11:06:00.000,,united airlines,8523,ua8523
departure,active,yul,c79,40,2023-12-05t08:30:00.000,2023-12-05t09:10:00.000,,mia,s,2023-12-05t12:25:00.000,,sa avianca,6951,av6951
departure,cancelled,yul,a9,10,2023-12-05t08:30:00.000,2023-12-05t08:40:00.000,,yqb,,2023-12-05t09:28:00.000,,air canada rouge,1960,rv1960
departure,active,yul,a32,75,2023-12-05t08:30:00.000,2023-12-05t09:45:00.000,,ytz,,2023-12-05t09:56:00.000,,air canada,7955,ac7955
departure,active,yul,c81,38,2023-12-05t08:30:00.000,2023-12-05t09:08:00.000,,dca,1,2023-12-05t10:25:00.000,,united airlines,8666,ua8666
departure,active,yul,c73,36,2023-12-05t08:30:00.000,2023-12-05t09:06:00.000,,ord,2,2023-12-05t10:12:00.000,,united airlines,8371,ua8371
departure,active,yul,a21,12,2023-12-05t08:30:00.000,2023-12-05t08:30:00.000,2023-12-05t08:41:00.000,ygw,,2023-12-05t11:25:00.000,2023-12-05t11:06:00.000,air inuit,802,3h802
departure,active,yul,a67,22,2023-12-05t08:50:00.000,2023-12-05t08:54:00.000,2023-12-05t09:11:00.000,lir,,2023-12-05t13:55:00.000,2023-12-05t13:26:00.000,air canada,1331,ac1331
departure,active,yul,a51,15,2023-12-05t08:50:00.000,2023-12-05t09:05:00.000,,zsa,,2023-12-05t12:40:00.000,,air canada rouge,1800,rv1800
departure,active,yul,c58,50,2023-12-05t08:55:00.000,2023-12-05t09:02:00.000,2023-12-05t09:44:00.000,fll,2,2023-12-05t12:51:00.000,2023-12-05t12:47:00.000,air canada,1002,ac1002
departure,active,yul,a12,15,2023-12-05t09:00:00.000,2023-12-05t09:15:00.000,,ybg,,2023-12-05t10:11:00.000,,air canada,7910,ac7910
departure,active,yul,a64,35,2023-12-05t09:01:00.000,2023-12-05t09:36:00.000,,mex,2,2023-12-05t14:30:00.000,,latam airlines,7728,la7728
departure,active,yul,a48,40,2023-12-05t09:10:00.000,2023-12-05t09:50:00.000,,yyz,1,2023-12-05t10:46:00.000,,egyptair,9607,ms9607
departure,active,yul,c77,50,2023-12-05t09:10:00.000,2023-12-05t10:00:00.000,,las,3,2023-12-05t12:00:00.000,,air canada,960,ac960
departure,active,yul,a57,10,2023-12-05t09:10:00.000,2023-12-05t09:20:00.000,,hog,,2023-12-05t13:35:00.000,,air canada rouge,1762,rv1762
departure,active,yul,a47,25,2023-12-05t09:15:00.000,2023-12-05t09:40:00.000,,yvr,d,2023-12-05t12:05:00.000,,ana,6819,nh6819
departure,active,yul,a27,27,2023-12-05t09:15:00.000,2023-12-05t09:42:00.000,,yqy,,2023-12-05t12:06:00.000,,air canada,8096,ac8096
departure,active,yul,a66,20,2023-12-05t09:15:00.000,2023-12-05t09:15:00.000,2023-12-05t09:34:00.000,rih,,2023-12-05t15:15:00.000,2023-12-05t15:07:00.000,air transat,216,ts216
departure,active,yul,c82,0,2023-12-05t09:15:00.000,2023-12-05t09:15:00.000,,iad,,2023-12-05t11:21:00.000,,air canada,4927,ac4927
departure,active,yul,a21,38,2023-12-05t09:15:00.000,2023-12-05t09:40:00.000,2023-12-05t09:53:00.000,yqb,,2023-12-05t10:05:00.000,2023-12-05t10:34:00.000,air inuit,832,3h832
departure,active,yul,c76,32,2023-12-05t09:20:00.000,2023-12-05t09:16:00.000,2023-12-05t09:52:00.000,mco,b,2023-12-05t12:58:00.000,2023-12-05t12:46:00.000,air canada rouge,1634,rv1634
departure,active,yul,a63,25,2023-12-05t09:20:00.000,2023-12-05t09:45:00.000,,dxb,3,2023-12-06t06:30:00.000,,emirates,244,ek244
departure,active,yul,a50,65,2023-12-05t09:30:00.000,2023-12-05t10:35:00.000,,pvr,,2023-12-05t15:00:00.000,,air canada,999,ac999
departure,active,yul,a52,27,2023-12-05t09:30:00.000,2023-12-05t09:30:00.000,2023-12-05t09:57:00.000,cun,2,2023-12-05t14:25:00.000,2023-12-05t14:14:00.000,sunwing,5219,wg5219
departure,active,yul,a8,44,2023-12-05t09:35:00.000,2023-12-05t09:35:00.000,2023-12-05t10:19:00.000,ytz,,2023-12-05t11:00:00.000,2023-12-05t11:23:00.000,air transat,7858,ts7858
departure,active,yul,c75,28,2023-12-05t09:50:00.000,2023-12-05t09:54:00.000,2023-12-05t10:18:00.000,iah,a,2023-12-05t13:27:00.000,2023-12-05t13:09:00.000,united airlines,8706,ua8706
departure,active,yul,a25,47,2023-12-05t09:55:00.000,2023-12-05t09:55:00.000,2023-12-05t10:42:00.000,ywk,,2023-12-05t13:30:00.000,2023-12-05t13:50:00.000,pal airlines,848,pb848
departure,active,yul,a6,45,2023-12-05t09:55:00.000,2023-12-05t09:55:00.000,2023-12-05t10:39:00.000,yyz,3,2023-12-05t11:31:00.000,2023-12-05t11:31:00.000,air transat,7712,ts7712
departure,active,yul,a30,44,2023-12-05t10:00:00.000,2023-12-05t10:44:00.000,,yzv,,2023-12-05t11:41:00.000,,air canada,7988,ac7988
departure,active,yul,a65,40,2023-12-05t10:00:00.000,2023-12-05t10:40:00.000,,puj,a,2023-12-05t15:30:00.000,,sunwing,4261,wg4261
departure,active,yul,a17,0,2023-12-05t10:00:00.000,2023-12-05t10:00:00.000,,yvp,,2023-12-05t12:20:00.000,,canadian north,162,5t162
departure,active,yul,a5,40,2023-12-05t10:10:00.000,2023-12-05t10:50:00.000,,yyz,1,2023-12-05t11:46:00.000,,aer lingus,8511,ei8511
departure,active,yul,c87,34,2023-12-05t10:15:00.000,2023-12-05t10:21:00.000,2023-12-05t10:48:00.000,lga,c,2023-12-05t11:49:00.000,2023-12-05t11:42:00.000,westjet,6361,ws6361
departure,active,yul,a2,23,2023-12-05t10:30:00.000,2023-12-05t10:45:00.000,2023-12-05t10:53:00.000,ytz,,2023-12-05t11:56:00.000,2023-12-05t11:55:00.000,emirates,5803,ek5803
departure,active,yul,a19,20,2023-12-05t10:30:00.000,2023-12-05t10:50:00.000,,ypx,,2023-12-05t13:10:00.000,,air inuit,700,3h700
departure,active,yul,a9,41,2023-12-05t10:40:00.000,2023-12-05t11:25:00.000,2023-12-05t11:21:00.000,yuy,,2023-12-05t12:04:00.000,2023-12-05t12:23:00.000,air canada,7985,ac7985
departure,active,yul,a8,37,2023-12-05t10:45:00.000,2023-12-05t11:22:00.000,,ytz,,2023-12-05t12:10:00.000,,porter,2460,p32460
departure,active,yul,a6,51,2023-12-05t10:45:00.000,2023-12-05t10:45:00.000,2023-12-05t11:36:00.000,yhz,,2023-12-05t13:25:00.000,2023-12-05t13:55:00.000,air transat,7861,ts7861
departure,active,yul,c81,23,2023-12-05t10:50:00.000,2023-12-05t11:16:00.000,2023-12-05t11:13:00.000,lga,b,2023-12-05t12:30:00.000,2023-12-05t12:04:00.000,american airlines,4550,aa4550
departure,active,yul,a28,18,2023-12-05t11:00:00.000,2023-12-05t11:18:00.000,,yow,,2023-12-05t11:49:00.000,,air canada,8003,ac8003
departure,active,yul,a68,50,2023-12-05t11:00:00.000,2023-12-05t11:11:00.000,2023-12-05t11:50:00.000,lir,,2023-12-05t16:00:00.000,2023-12-05t16:11:00.000,air transat,600,ts600
departure,active,yul,,5,2023-12-05t11:00:00.000,2023-12-05t11:00:00.000,2023-12-05t11:04:00.000,ymt,,2023-12-05t12:25:00.000,2023-12-05t12:21:00.000,air creebec,237,yn237
departure,active,yul,,33,2023-12-04t23:00:00.000,2023-12-04t23:33:00.000,,bfi,,2023-12-05t01:45:00.000,,air canada,7015,ac7015
departure,active,yul,,0,2023-12-04t22:40:00.000,2023-12-04t22:40:00.000,,muc,,2023-12-05t11:32:00.000,,lufthansa,9929,lh9929
departure,active,yul,,51,2023-12-05t08:15:00.000,2023-12-05t09:06:00.000,,ewr,,2023-12-05t09:45:00.000,,air canada,938,ac938
departure,active,yul,a65,270,2023-12-05t10:00:00.000,2023-12-05t14:30:00.000,,mex,2,2023-12-05t15:30:00.000,,aeromexico,9472,am9472
departure,active,yul,,0,2023-12-04t21:20:00.000,2023-12-04t21:20:00.000,,cdg,,2023-12-05t09:36:00.000,,air canada,874,ac874
departure,active,yul,,0,2023-12-05t13:20:00.000,,,phl,,2023-12-05t14:47:00.000,,air canada,859,ac859
departure,active,yul,c80,17,2023-12-05t11:08:00.000,2023-12-05t11:38:00.000,2023-12-05t11:24:00.000,ewr,c,2023-12-05t13:00:00.000,2023-12-05t12:13:00.000,air canada,4604,ac4604
departure,active,yul,a49,46,2023-12-05t11:10:00.000,2023-12-05t11:56:00.000,,yyz,1,2023-12-05t12:46:00.000,,sa avianca,6900,av6900
departure,active,yul,a59,35,2023-12-05t11:10:00.000,2023-12-05t11:45:00.000,,sdq,,2023-12-05t16:40:00.000,,flycana,723,dw723
departure,active,yul,c84,34,2023-12-05t12:05:00.000,2023-12-05t12:09:00.000,2023-12-05t12:39:00.000,jfk,4,2023-12-05t13:59:00.000,2023-12-05t13:42:00.000,air france,5683,af5683
departure,active,yul,a47,25,2023-12-05t12:10:00.000,2023-12-05t12:35:00.000,,yyz,1,2023-12-05t13:46:00.000,,sa avianca,6919,av6919
departure,cancelled,yul,a8,0,2023-12-05t12:25:00.000,2023-12-05t12:25:00.000,,ytz,,2023-12-05t13:50:00.000,,air transat,7866,ts7866
departure,active,yul,c82,41,2023-12-05t12:25:00.000,2023-12-05t12:25:00.000,2023-12-05t13:05:00.000,mco,c,2023-12-05t16:05:00.000,2023-12-05t16:02:00.000,lynx air,661,y9661
departure,active,yul,a6,24,2023-12-05t12:30:00.000,2023-12-05t12:21:00.000,2023-12-05t12:54:00.000,yyz,3,2023-12-05t13:55:00.000,2023-12-05t13:50:00.000,air transat,7726,ts7726
departure,active,yul,c79,30,2023-12-05t12:55:00.000,2023-12-05t13:25:00.000,,phl,f,2023-12-05t14:45:00.000,,qatar airways,7854,qr7854
departure,cancelled,yul,a7,0,2023-12-05t13:00:00.000,,,yhz,,2023-12-05t15:36:00.000,,lufthansa,6652,lh6652
departure,active,yul,a9,55,2023-12-05t13:00:00.000,2023-12-05t13:55:00.000,,yqb,,2023-12-05t13:58:00.000,,emirates,5814,ek5814
departure,active,yul,a52,46,2023-12-05t13:05:00.000,2023-12-05t13:11:00.000,2023-12-05t13:51:00.000,nrt,1,2023-12-06t16:40:00.000,2023-12-06t17:12:00.000,ana,6827,nh6827
departure,active,yul,c77,57,2023-12-05t13:05:00.000,2023-12-05t14:02:00.000,,dtw,n,2023-12-05t15:06:00.000,,united airlines,8423,ua8423
departure,active,yul,c88,27,2023-12-05t13:05:00.000,2023-12-05t13:32:00.000,,iad,,2023-12-05t15:00:00.000,,united airlines,8535,ua8535
departure,active,yul,c83,82,2023-12-05t13:05:00.000,2023-12-05t14:27:00.000,,ewr,a,2023-12-05t15:00:00.000,,sas,3880,sk3880
departure,active,yul,c85,17,2023-12-05t13:05:00.000,2023-12-05t13:22:00.000,,ord,2,2023-12-05t14:47:00.000,,united airlines,8031,ua8031
departure,active,yul,c80,34,2023-12-05t13:05:00.000,2023-12-05t13:05:00.000,2023-12-05t13:38:00.000,dtw,em,2023-12-05t15:17:00.000,2023-12-05t15:05:00.000,air france,5829,af5829
departure,active,yul,a49,15,2023-12-05t13:10:00.000,2023-12-05t13:12:00.000,2023-12-05t13:25:00.000,yyz,1,2023-12-05t14:46:00.000,2023-12-05t14:19:00.000,aer lingus,8505,ei8505
departure,active,yul,c58,140,2023-12-05t13:10:00.000,2023-12-05t15:30:00.000,,fll,2,2023-12-05t17:06:00.000,,brussels airlines,9643,sn9643
departure,active,yul,c75,26,2023-12-05t13:10:00.000,2023-12-05t13:36:00.000,,bos,b,2023-12-05t14:38:00.000,,brussels airlines,9617,sn9617
departure,active,yul,c76,18,2023-12-05t13:15:00.000,2023-12-05t13:33:00.000,,lga,b,2023-12-05t14:45:00.000,,united airlines,8545,ua8545
departure,active,yul,a50,49,2023-12-05t13:20:00.000,2023-12-05t13:40:00.000,2023-12-05t14:08:00.000,yyt,,2023-12-05t17:20:00.000,2023-12-05t17:39:00.000,emirates,5806,ek5806
departure,active,yul,c73,62,2023-12-05t13:20:00.000,2023-12-05t14:22:00.000,,phl,d,2023-12-05t14:57:00.000,,united airlines,6618,ua6618
