Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,active,yul,55,17,2023-11-30t19:05:00.000,2023-11-30t19:05:00.000,2023-11-30t19:22:00.000,cdg,2e,2023-12-01t08:05:00.000,2023-12-01t07:21:00.000,delta air lines,8612,dl8612
departure,active,yul,a47,16,2023-11-30t19:10:00.000,2023-11-30t19:09:00.000,2023-11-30t19:25:00.000,yyz,1,2023-11-30t20:46:00.000,2023-11-30t20:24:00.000,azul,7807,ad7807
departure,active,yul,a63,33,2023-11-30t19:40:00.000,2023-11-30t19:55:00.000,2023-11-30t20:12:00.000,lhr,2,2023-12-01t07:10:00.000,2023-12-01t07:02:00.000,lufthansa,6839,lh6839
departure,active,yul,a6,23,2023-11-30t19:40:00.000,2023-11-30t19:40:00.000,2023-11-30t20:02:00.000,yyz,3,2023-11-30t21:15:00.000,2023-11-30t20:59:00.000,porter,130,p3130
departure,active,yul,a7,22,2023-11-30t19:45:00.000,2023-11-30t19:50:00.000,2023-11-30t20:07:00.000,yyc,,2023-11-30t22:43:00.000,2023-11-30t22:26:00.000,lufthansa,6844,lh6844
departure,cancelled,yul,c74,0,2023-11-30t19:45:00.000,,,ord,2,2023-11-30t21:23:00.000,,united airlines,8687,ua8687
departure,active,yul,c88,10,2023-11-30t19:50:00.000,2023-11-30t20:00:00.000,,dca,1,2023-11-30t21:45:00.000,,united airlines,8366,ua8366
departure,active,yul,a9,55,2023-11-30t20:00:00.000,2023-11-30t20:55:00.000,,ywg,,2023-11-30t22:17:00.000,,lufthansa,6556,lh6556
departure,active,yul,c80,19,2023-11-30t20:00:00.000,2023-11-30t20:19:00.000,,lga,b,2023-11-30t21:38:00.000,,united airlines,8400,ua8400
departure,active,yul,c84,0,2023-11-30t20:00:00.000,,,ewr,a,2023-11-30t21:44:00.000,,tap air portugal,8069,tp8069
departure,active,yul,a8,9,2023-11-30t20:00:00.000,2023-11-30t20:00:00.000,2023-11-30t20:09:00.000,yhz,,2023-11-30t22:41:00.000,2023-11-30t22:27:00.000,air transat,7829,ts7829
departure,active,yul,a64,17,2023-11-30t20:05:00.000,2023-11-30t20:05:00.000,2023-11-30t20:21:00.000,mrs,1a,2023-12-01t09:35:00.000,2023-12-01t09:10:00.000,westjet,5315,ws5315
departure,active,yul,a1,64,2023-11-30t20:10:00.000,2023-11-30t21:14:00.000,,yyz,1,2023-11-30t21:46:00.000,,eva air,3089,br3089
departure,active,yul,a68,20,2023-11-30t20:10:00.000,2023-11-30t20:10:00.000,2023-11-30t20:29:00.000,agp,,2023-12-01t09:15:00.000,,westjet,5301,ws5301
departure,active,yul,a55,60,2023-11-30t20:15:00.000,2023-11-30t21:15:00.000,,muc,2,2023-12-01t09:30:00.000,,air canada,9098,ac9098
departure,active,yul,a67,45,2023-11-30t20:20:00.000,2023-11-30t20:20:00.000,2023-11-30t21:05:00.000,cdg,3,2023-12-01t09:20:00.000,2023-12-01t09:19:00.000,porter airlines,7110,pd7110
departure,active,yul,a60,12,2023-11-30t20:25:00.000,2023-11-30t20:25:00.000,2023-11-30t20:37:00.000,gva,1,2023-12-01t10:05:00.000,2023-12-01t09:19:00.000,lufthansa,6829,lh6829
departure,active,yul,a52,11,2023-11-30t20:30:00.000,2023-11-30t20:30:00.000,2023-11-30t20:41:00.000,mxp,1,2023-12-01t10:25:00.000,2023-12-01t09:34:00.000,lufthansa,6757,lh6757
departure,active,yul,a65,48,2023-11-30t20:35:00.000,2023-11-30t21:23:00.000,,cmn,2,2023-12-01t09:10:00.000,,royal air maroc,209,at209
departure,active,yul,a11,12,2023-11-30t20:45:00.000,2023-11-30t20:55:00.000,2023-11-30t20:57:00.000,yeg,,2023-11-30t23:37:00.000,2023-11-30t23:13:00.000,lufthansa,6711,lh6711
departure,active,yul,a4,6,2023-11-30t20:45:00.000,2023-11-30t20:51:00.000,,yow,,2023-11-30t21:38:00.000,,lufthansa,6692,lh6692
departure,active,yul,a28,12,2023-11-30t20:50:00.000,2023-11-30t21:11:00.000,2023-11-30t21:02:00.000,yfc,,2023-11-30t23:03:00.000,2023-11-30t22:50:00.000,united airlines,8164,ua8164
departure,active,yul,a27,56,2023-11-30t20:50:00.000,2023-11-30t20:50:00.000,2023-11-30t21:45:00.000,yqm,,2023-11-30t23:20:00.000,,lufthansa,6774,lh6774
departure,active,yul,a61,36,2023-11-30t20:50:00.000,2023-11-30t20:50:00.000,2023-11-30t21:25:00.000,doh,,2023-12-01t17:00:00.000,2023-12-01t16:32:00.000,malaysia airlines,9296,mh9296
departure,active,yul,a59,37,2023-11-30t20:55:00.000,2023-11-30t21:00:00.000,2023-11-30t21:32:00.000,lhr,5,2023-12-01t08:30:00.000,2023-12-01t08:27:00.000,finnair,5994,ay5994
departure,active,yul,a8,3,2023-11-30t20:55:00.000,2023-11-30t20:55:00.000,2023-11-30t20:58:00.000,ytz,,2023-11-30t22:20:00.000,2023-11-30t22:05:00.000,porter,2462,p32462
departure,active,yul,a9,90,2023-11-30t21:00:00.000,2023-11-30t22:30:00.000,,yhz,,2023-11-30t23:36:00.000,,lufthansa,6594,lh6594
departure,active,yul,a66,17,2023-11-30t21:05:00.000,2023-11-30t21:05:00.000,2023-11-30t21:21:00.000,lgw,n,2023-12-01t08:50:00.000,2023-12-01t08:27:00.000,porter airlines,7728,pd7728
departure,active,yul,a21,23,2023-11-30t21:05:00.000,2023-11-30t21:08:00.000,2023-11-30t21:28:00.000,yyc,,2023-11-30t23:50:00.000,2023-11-30t23:41:00.000,lynx air,173,y9173
departure,cancelled,yul,a58,55,2023-11-30t21:25:00.000,2023-11-30t22:20:00.000,,gru,3,2023-12-01t09:30:00.000,,azul,7802,ad7802
departure,active,yul,a56,18,2023-11-30t21:25:00.000,2023-11-30t21:35:00.000,2023-11-30t21:43:00.000,bog,1,2023-12-01t03:50:00.000,2023-12-01t03:21:00.000,air canada,98,ac98
departure,active,yul,a51,35,2023-11-30t21:25:00.000,2023-11-30t21:38:00.000,2023-11-30t22:00:00.000,cdg,2b,2023-12-01t10:20:00.000,2023-12-01t10:04:00.000,aegean airlines,3063,a33063
departure,active,yul,a50,32,2023-11-30t21:30:00.000,2023-11-30t21:26:00.000,2023-11-30t22:02:00.000,lis,1,2023-12-01t09:20:00.000,2023-12-01t08:53:00.000,lufthansa,6547,lh6547
departure,active,yul,a7,10,2023-11-30t21:30:00.000,2023-11-30t21:28:00.000,2023-11-30t21:39:00.000,yyt,,2023-12-01t01:30:00.000,2023-12-01t01:05:00.000,lufthansa,6686,lh6686
departure,active,yul,a64,23,2023-11-30t21:35:00.000,2023-11-30t21:35:00.000,2023-11-30t21:58:00.000,amm,,2023-12-01t15:55:00.000,2023-12-01t15:45:00.000,royal jordanian,272,rj272
departure,active,yul,a49,51,2023-11-30t21:50:00.000,2023-11-30t22:30:00.000,2023-11-30t22:41:00.000,yqb,,2023-11-30t22:48:00.000,2023-11-30t23:25:00.000,lufthansa,6640,lh6640
departure,active,yul,a48,32,2023-11-30t22:00:00.000,2023-11-30t22:15:00.000,2023-11-30t22:32:00.000,yyz,1,2023-11-30t23:36:00.000,2023-11-30t23:28:00.000,air canada,429,ac429
