Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,active,yul,c81,10,2023-12-17t10:53:00.000,2023-12-17t10:53:00.000,2023-12-17t11:02:00.000,lga,b,2023-12-17t12:33:00.000,2023-12-17t11:54:00.000,american airlines,4550,aa4550
departure,active,yul,a9,27,2023-12-17t11:00:00.000,2023-12-17t11:15:00.000,2023-12-17t11:26:00.000,yow,,2023-12-17t11:49:00.000,2023-12-17t11:51:00.000,air canada,8003,ac8003
departure,active,yul,a55,7,2023-12-17t11:00:00.000,2023-12-17t10:51:00.000,2023-12-17t11:06:00.000,ptp,,2023-12-17t16:50:00.000,2023-12-17t16:37:00.000,air france,625,af625
departure,active,yul,a65,10,2023-12-17t11:00:00.000,2023-12-17t11:10:00.000,2023-12-17t11:10:00.000,lir,,2023-12-17t16:00:00.000,2023-12-17t15:37:00.000,air transat,600,ts600
departure,active,yul,c82,154,2023-12-17t11:08:00.000,2023-12-17t13:42:00.000,,ewr,c,2023-12-17t13:00:00.000,,air canada,4604,ac4604
departure,cancelled,yul,a1,10,2023-12-17t11:10:00.000,2023-12-17t11:20:00.000,,yyz,1,2023-12-17t12:46:00.000,,sa avianca,6900,av6900
departure,active,yul,c82,15,2023-12-17t12:00:00.000,2023-12-17t12:00:00.000,2023-12-17t12:14:00.000,jfk,4,2023-12-17t13:59:00.000,2023-12-17t13:18:00.000,air france,5683,af5683
departure,active,yul,a48,35,2023-12-17t12:10:00.000,2023-12-17t12:33:00.000,2023-12-17t12:45:00.000,yyz,1,2023-12-17t13:46:00.000,2023-12-17t13:42:00.000,sa avianca,6919,av6919
departure,active,yul,a6,7,2023-12-17t12:25:00.000,2023-12-17t12:14:00.000,2023-12-17t12:32:00.000,yyz,3,2023-12-17t13:55:00.000,2023-12-17t13:26:00.000,air transat,7726,ts7726
departure,active,yul,a8,12,2023-12-17t12:25:00.000,2023-12-17t12:26:00.000,2023-12-17t12:37:00.000,ytz,,2023-12-17t13:50:00.000,2023-12-17t13:46:00.000,air transat,7866,ts7866
departure,active,yul,c83,14,2023-12-17t12:25:00.000,2023-12-17t12:19:00.000,2023-12-17t12:38:00.000,mco,c,2023-12-17t16:05:00.000,2023-12-17t15:43:00.000,lynx air,661,y9661
departure,active,yul,c81,5,2023-12-17t12:55:00.000,2023-12-17t13:13:00.000,2023-12-17t13:00:00.000,phl,f,2023-12-17t14:45:00.000,2023-12-17t14:09:00.000,qatar airways,7854,qr7854
departure,unknown,yul,,10,2023-12-17t13:00:00.000,2023-12-17t13:10:00.000,,yhz,,2023-12-17t15:36:00.000,,air canada,1594,ac1594
departure,active,yul,a47,14,2023-12-17t13:00:00.000,2023-12-17t13:00:00.000,2023-12-17t13:14:00.000,yqb,,2023-12-17t13:58:00.000,2023-12-17t13:46:00.000,emirates,5814,ek5814
