Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,active,yul,a57,37,2023-10-16t20:00:00.000,2023-10-16t20:25:00.000,2023-10-16t20:36:00.000,cdg,2b,2023-10-17t08:50:00.000,2023-10-17t08:47:00.000,aegean airlines,3063,a33063
departure,active,yul,c73,10,2023-10-16t20:00:00.000,2023-10-16t20:10:00.000,,lga,b,2023-10-16t21:30:00.000,,united airlines,8400,ua8400
departure,active,yul,c89,4,2023-10-16t20:00:00.000,2023-10-16t20:04:00.000,,dca,1,2023-10-16t21:51:00.000,,united airlines,8366,ua8366
departure,active,yul,a8,12,2023-10-16t20:00:00.000,2023-10-16t20:00:00.000,2023-10-16t20:12:00.000,yhz,,2023-10-16t22:41:00.000,2023-10-16t22:36:00.000,air transat,7829,ts7829
departure,active,yul,a60,25,2023-10-16t20:05:00.000,2023-10-16t20:11:00.000,2023-10-16t20:30:00.000,bcn,1,2023-10-17t09:40:00.000,2023-10-17t09:19:00.000,lufthansa,6631,lh6631
departure,cancelled,yul,a47,0,2023-10-16t20:10:00.000,,,yyz,1,2023-10-16t21:34:00.000,,azul,7807,ad7807
departure,active,yul,a2,40,2023-10-16t20:15:00.000,2023-10-16t20:55:00.000,,yyt,,2023-10-17t00:08:00.000,,lufthansa,6732,lh6732
departure,cancelled,yul,a1,25,2023-10-16t20:30:00.000,2023-10-16t20:55:00.000,,ywg,,2023-10-16t22:39:00.000,,lufthansa,6556,lh6556
departure,active,yul,a4,18,2023-10-16t20:30:00.000,2023-10-16t20:30:00.000,2023-10-16t20:47:00.000,yvr,d,2023-10-16t23:15:00.000,2023-10-16t22:41:00.000,porter airlines,7772,pd7772
departure,active,yul,a9,34,2023-10-16t20:35:00.000,2023-10-16t20:50:00.000,2023-10-16t21:09:00.000,yqm,,2023-10-16t22:53:00.000,2023-10-16t23:14:00.000,lufthansa,6774,lh6774
departure,active,yul,a49,12,2023-10-16t20:45:00.000,2023-10-16t20:42:00.000,2023-10-16t20:57:00.000,yeg,,2023-10-16t23:24:00.000,2023-10-16t22:54:00.000,emirates,5789,ek5789
departure,active,yul,a7,7,2023-10-16t20:45:00.000,2023-10-16t20:39:00.000,2023-10-16t20:51:00.000,yyc,,2023-10-16t23:35:00.000,2023-10-16t22:52:00.000,porter airlines,7124,pd7124
departure,active,yul,a59,17,2023-10-16t20:50:00.000,2023-10-16t20:50:00.000,2023-10-16t21:07:00.000,muc,2,2023-10-17t10:10:00.000,2023-10-17t09:51:00.000,air canada,9098,ac9098
departure,active,yul,a8,23,2023-10-16t20:55:00.000,2023-10-16t20:55:00.000,2023-10-16t21:17:00.000,ytz,,2023-10-16t22:14:00.000,2023-10-16t22:14:00.000,porter airlines,2462,pd2462
departure,active,yul,a28,7,2023-10-16t21:10:00.000,2023-10-16t21:31:00.000,2023-10-16t21:16:00.000,yfc,,2023-10-16t23:21:00.000,2023-10-16t23:10:00.000,united airlines,8164,ua8164
departure,active,yul,a47,60,2023-10-16t21:30:00.000,2023-10-16t22:30:00.000,,yyz,1,2023-10-16t22:54:00.000,,eva air,3091,br3091
