Type,Status,Departure IATA Code,Departure Gate,Departure Delay (min),Scheduled Departure Time,Estimated Departure Time,Actual Departure Time,Arrival IATA Code,Arrival Terminal,Scheduled Arrival Time,Estimated Arrival Time,Airline Name,Flight Number,IATA Flight Number
departure,active,yul,55,18,2023-12-28t19:05:00.000,2023-12-28t19:05:00.000,2023-12-28t19:23:00.000,cdg,2e,2023-12-29t08:05:00.000,2023-12-29t07:28:00.000,delta air lines,8612,dl8612
departure,active,yul,a48,27,2023-12-28t19:10:00.000,2023-12-28t19:25:00.000,2023-12-28t19:37:00.000,yyz,1,2023-12-28t20:46:00.000,2023-12-28t20:36:00.000,azul,7807,ad7807
departure,active,yul,a6,26,2023-12-28t19:25:00.000,2023-12-28t19:32:00.000,2023-12-28t19:51:00.000,yyz,3,2023-12-28t21:00:00.000,2023-12-28t20:46:00.000,porter,130,p3130
departure,active,yul,a58,3,2023-12-28t19:40:00.000,2023-12-28t19:40:00.000,2023-12-28t19:43:00.000,lhr,2,2023-12-29t07:10:00.000,2023-12-29t06:30:00.000,lufthansa,6839,lh6839
departure,active,yul,a47,40,2023-12-28t19:45:00.000,2023-12-28t20:25:00.000,,yyc,,2023-12-28t22:43:00.000,,lufthansa,6844,lh6844
departure,active,yul,c74,21,2023-12-28t19:45:00.000,2023-12-28t20:06:00.000,,ord,2,2023-12-28t21:23:00.000,,united airlines,8687,ua8687
departure,active,yul,,19,2023-12-28t19:45:00.000,2023-12-28t20:06:00.000,2023-12-28t20:04:00.000,ord,,2023-12-28t20:46:00.000,2023-12-28t20:59:00.000,air canada,967,ac967
departure,active,yul,c88,5,2023-12-28t19:50:00.000,2023-12-28t20:11:00.000,2023-12-28t19:54:00.000,dca,1,2023-12-28t21:45:00.000,2023-12-28t21:11:00.000,united airlines,8366,ua8366
departure,active,yul,a5,3,2023-12-28t20:00:00.000,2023-12-28t19:53:00.000,2023-12-28t20:02:00.000,ywg,,2023-12-28t22:17:00.000,2023-12-28t21:35:00.000,lufthansa,6556,lh6556
departure,active,yul,c73,22,2023-12-28t20:00:00.000,2023-12-28t20:22:00.000,,lga,b,2023-12-28t21:38:00.000,,united airlines,8400,ua8400
departure,active,yul,c80,21,2023-12-28t20:00:00.000,2023-12-28t20:21:00.000,,ewr,a,2023-12-28t21:44:00.000,,tap air portugal,8069,tp8069
departure,active,yul,a8,0,2023-12-28t20:00:00.000,2023-12-28t20:00:00.000,,yhz,,2023-12-28t22:41:00.000,,air transat,7829,ts7829
departure,active,yul,,22,2023-12-28t20:00:00.000,2023-12-28t20:21:00.000,2023-12-28t20:22:00.000,lga,,2023-12-28t21:15:00.000,2023-12-28t21:15:00.000,air canada,646,ac646
departure,active,yul,,21,2023-12-28t20:00:00.000,2023-12-28t20:21:00.000,2023-12-28t20:20:00.000,ewr,,2023-12-28t21:21:00.000,2023-12-28t21:25:00.000,air canada,946,ac946
departure,active,yul,a67,3,2023-12-28t20:05:00.000,2023-12-28t20:05:00.000,2023-12-28t20:08:00.000,mrs,1a,2023-12-29t09:35:00.000,2023-12-29t09:02:00.000,porter airlines,7434,pd7434
departure,active,yul,a1,32,2023-12-28t20:10:00.000,2023-12-28t20:30:00.000,2023-12-28t20:42:00.000,yyz,1,2023-12-28t21:46:00.000,2023-12-28t21:37:00.000,eva air,3089,br3089
departure,active,yul,a57,21,2023-12-28t20:10:00.000,2023-12-28t20:10:00.000,2023-12-28t20:31:00.000,agp,,2023-12-29t09:15:00.000,2023-12-29t09:08:00.000,air transat,252,ts252
departure,active,yul,a59,13,2023-12-28t20:15:00.000,2023-12-28t20:15:00.000,2023-12-28t20:28:00.000,muc,2,2023-12-29t09:30:00.000,2023-12-29t09:04:00.000,air canada,9098,ac9098
departure,active,yul,a63,20,2023-12-28t20:20:00.000,2023-12-28t20:20:00.000,2023-12-28t20:39:00.000,cdg,3,2023-12-29t09:20:00.000,2023-12-29t08:57:00.000,porter airlines,7110,pd7110
departure,active,yul,a56,25,2023-12-28t20:25:00.000,2023-12-28t20:35:00.000,2023-12-28t20:49:00.000,gva,1,2023-12-29t10:05:00.000,2023-12-29t09:29:00.000,lufthansa,6829,lh6829
departure,active,yul,a50,14,2023-12-28t20:30:00.000,2023-12-28t20:30:00.000,2023-12-28t20:44:00.000,mxp,1,2023-12-29t10:25:00.000,2023-12-29t09:40:00.000,lufthansa,6757,lh6757
departure,active,yul,a64,32,2023-12-28t20:35:00.000,2023-12-28t20:45:00.000,2023-12-28t21:06:00.000,cmn,2,2023-12-29t09:10:00.000,2023-12-29t09:14:00.000,royal air maroc,209,at209
departure,active,yul,a11,20,2023-12-28t20:45:00.000,2023-12-28t20:40:00.000,2023-12-28t21:04:00.000,yeg,,2023-12-28t23:37:00.000,2023-12-28t23:11:00.000,lufthansa,6711,lh6711
departure,active,yul,a2,7,2023-12-28t20:45:00.000,2023-12-28t20:52:00.000,,yow,,2023-12-28t21:34:00.000,,lufthansa,6692,lh6692
departure,active,yul,a12,13,2023-12-28t20:50:00.000,2023-12-28t21:05:00.000,2023-12-28t21:03:00.000,yfc,,2023-12-28t23:15:00.000,2023-12-28t23:07:00.000,united airlines,8164,ua8164
departure,active,yul,a27,20,2023-12-28t20:50:00.000,2023-12-28t21:11:00.000,2023-12-28t21:10:00.000,yqm,,2023-12-28t23:20:00.000,2023-12-28t23:12:00.000,lufthansa,6774,lh6774
departure,active,yul,a66,41,2023-12-28t20:50:00.000,2023-12-28t21:11:00.000,2023-12-28t21:31:00.000,doh,,2023-12-29t17:00:00.000,2023-12-29t16:52:00.000,malaysia airlines,9296,mh9296
departure,active,yul,,25,2023-12-28t20:55:00.000,2023-12-28t20:55:00.000,2023-12-28t21:20:00.000,lhr,5,2023-12-29t08:30:00.000,2023-12-29t08:17:00.000,finnair,5994,ay5994
departure,active,yul,a4,23,2023-12-28t21:00:00.000,2023-12-28t21:11:00.000,2023-12-28t21:22:00.000,yhz,,2023-12-28t23:36:00.000,2023-12-28t23:29:00.000,lufthansa,6594,lh6594
departure,cancelled,yul,a8,0,2023-12-28t21:00:00.000,2023-12-28t21:00:00.000,,ytz,,2023-12-28t22:25:00.000,,porter,2488,p32488
departure,active,yul,a60,10,2023-12-28t21:05:00.000,2023-12-28t21:05:00.000,2023-12-28t21:15:00.000,lgw,n,2023-12-29t09:00:00.000,2023-12-29t08:34:00.000,porter airlines,7728,pd7728
departure,active,yul,a9,24,2023-12-28t21:05:00.000,2023-12-28t21:15:00.000,2023-12-28t21:28:00.000,yyc,,2023-12-28t23:50:00.000,2023-12-28t23:43:00.000,lynx air,173,y9173
departure,active,yul,a68,9,2023-12-28t21:25:00.000,2023-12-28t21:15:00.000,2023-12-28t21:34:00.000,gru,3,2023-12-29t09:30:00.000,2023-12-29t08:52:00.000,azul,7802,ad7802
departure,active,yul,a51,16,2023-12-28t21:25:00.000,2023-12-28t21:25:00.000,2023-12-28t21:41:00.000,cdg,2b,2023-12-29t10:20:00.000,2023-12-29t09:46:00.000,aegean airlines,3063,a33063
departure,active,yul,a58,17,2023-12-28t21:30:00.000,2023-12-28t21:28:00.000,2023-12-28t21:47:00.000,bog,1,2023-12-29t03:55:00.000,2023-12-29t03:23:00.000,air canada,98,ac98
departure,active,yul,a52,44,2023-12-28t21:30:00.000,2023-12-28t21:31:00.000,2023-12-28t22:13:00.000,lis,1,2023-12-29t09:20:00.000,2023-12-29t09:08:00.000,lufthansa,6547,lh6547
departure,active,yul,a7,7,2023-12-28t21:30:00.000,2023-12-28t21:21:00.000,2023-12-28t21:36:00.000,yyt,,2023-12-29t01:30:00.000,2023-12-29t01:05:00.000,lufthansa,6686,lh6686
departure,active,yul,a61,0,2023-12-28t21:35:00.000,2023-12-28t21:45:00.000,2023-12-28t21:24:00.000,amm,,2023-12-29t15:55:00.000,2023-12-29t15:16:00.000,royal jordanian,272,rj272
departure,active,yul,a49,4,2023-12-28t21:50:00.000,2023-12-28t22:00:00.000,2023-12-28t21:53:00.000,yqb,,2023-12-28t22:48:00.000,2023-12-28t22:18:00.000,lufthansa,6640,lh6640
departure,active,yul,55,1,2023-12-28t21:50:00.000,2023-12-28t21:38:00.000,2023-12-28t21:51:00.000,cdg,2e,2023-12-29t10:35:00.000,2023-12-29t09:51:00.000,delta air lines,8613,dl8613
departure,active,yul,a48,9,2023-12-28t22:00:00.000,2023-12-28t22:10:00.000,2023-12-28t22:08:00.000,yyz,1,2023-12-28t23:36:00.000,2023-12-28t22:58:00.000,air canada,429,ac429
departure,active,yul,a63,5,2023-12-28t23:10:00.000,2023-12-28t23:20:00.000,2023-12-28t23:14:00.000,mex,2,2023-12-29t04:40:00.000,2023-12-29t03:29:00.000,latam airlines,7599,la7599
departure,active,yul,a2,9,2023-12-29t05:00:00.000,2023-12-29t05:21:00.000,2023-12-29t05:09:00.000,yyz,1,2023-12-29t06:34:00.000,2023-12-29t06:05:00.000,air canada,7773,ac7773
departure,active,yul,c80,17,2023-12-29t06:00:00.000,2023-12-29t05:55:00.000,2023-12-29t06:16:00.000,ord,1,2023-12-29t08:10:00.000,2023-12-29t07:00:00.000,air canada,3054,ac3054
departure,active,yul,a59,0,2023-12-29t06:00:00.000,2023-12-29t06:00:00.000,,ccc,,2023-12-29t10:00:00.000,,sunwing,2548,wg2548
departure,active,yul,a61,15,2023-12-29t06:00:00.000,2023-12-29t06:00:00.000,2023-12-29t06:15:00.000,vra,,2023-12-29t10:10:00.000,2023-12-29t09:41:00.000,sunwing,6552,wg6552
departure,active,yul,a48,12,2023-12-29t06:00:00.000,2023-12-29t05:56:00.000,2023-12-29t06:11:00.000,yyz,1,2023-12-29t07:40:00.000,2023-12-29t07:05:00.000,air canada,481,ac481
departure,active,yul,c87,14,2023-12-29t06:30:00.000,2023-12-29t06:30:00.000,2023-12-29t06:43:00.000,lga,c,2023-12-29t08:21:00.000,2023-12-29t07:33:00.000,westjet,7787,ws7787
departure,active,yul,c56,34,2023-12-29t06:30:00.000,2023-12-29t06:40:00.000,2023-12-29t07:03:00.000,fll,4,2023-12-29t10:20:00.000,2023-12-29t10:10:00.000,air transat,2844,ts2844
departure,active,yul,c84,20,2023-12-29t06:45:00.000,2023-12-29t06:45:00.000,2023-12-29t07:05:00.000,dtw,em,2023-12-29t09:05:00.000,2023-12-29t08:30:00.000,korean air,3362,ke3362
departure,active,yul,a34,5,2023-12-29t06:45:00.000,2023-12-29t06:45:00.000,2023-12-29t06:49:00.000,yqb,,2023-12-29t07:45:00.000,2023-12-29t07:22:00.000,pal airlines,832,pb832
departure,active,yul,c73,17,2023-12-29t06:45:00.000,2023-12-29t06:55:00.000,2023-12-29t07:02:00.000,tpa,,2023-12-29t10:30:00.000,2023-12-29t09:58:00.000,air canada rouge,1616,rv1616
departure,active,yul,c79,15,2023-12-29t06:45:00.000,2023-12-29t06:55:00.000,2023-12-29t07:00:00.000,mco,b,2023-12-29t10:20:00.000,2023-12-29t09:53:00.000,porter airlines,7820,pd7820
departure,active,yul,c81,12,2023-12-29t07:00:00.000,2023-12-29t07:00:00.000,2023-12-29t07:11:00.000,mia,n,2023-12-29t11:10:00.000,2023-12-29t10:30:00.000,qatar airways,2260,qr2260
departure,active,yul,a49,8,2023-12-29t07:00:00.000,2023-12-29t07:10:00.000,2023-12-29t07:07:00.000,yyz,1,2023-12-29t08:36:00.000,2023-12-29t07:56:00.000,egyptair,9621,ms9621
departure,active,yul,a52,14,2023-12-29t07:00:00.000,2023-12-29t07:10:00.000,2023-12-29t07:14:00.000,vra,,2023-12-29t11:20:00.000,2023-12-29t10:40:00.000,air canada rouge,1746,rv1746
departure,active,yul,c86,27,2023-12-29t07:00:00.000,2023-12-29t07:10:00.000,2023-12-29t07:27:00.000,atl,i,2023-12-29t10:22:00.000,,aeromexico,4314,am4314
departure,active,yul,c82,16,2023-12-29t07:00:00.000,2023-12-29t07:23:00.000,2023-12-29t07:16:00.000,ewr,c,2023-12-29t09:03:00.000,2023-12-29t08:17:00.000,air canada,4594,ac4594
departure,active,yul,a27,32,2023-12-29t07:00:00.000,2023-12-29t07:09:00.000,2023-12-29t07:31:00.000,yhz,,2023-12-29t09:50:00.000,2023-12-29t09:52:00.000,air canada,8244,ac8244
departure,active,yul,a8,26,2023-12-29t07:00:00.000,2023-12-29t07:00:00.000,2023-12-29t07:25:00.000,ytz,,2023-12-29t08:25:00.000,2023-12-29t08:26:00.000,porter,2452,p32452
departure,active,yul,a63,24,2023-12-29t07:05:00.000,2023-12-29t07:15:00.000,2023-12-29t07:29:00.000,puj,a,2023-12-29t12:30:00.000,2023-12-29t12:17:00.000,air transat,398,ts398
departure,active,yul,a5,23,2023-12-29t07:10:00.000,2023-12-29t07:10:00.000,2023-12-29t07:33:00.000,yvr,d,2023-12-29t10:00:00.000,2023-12-29t09:29:00.000,air new zealand,4741,nz4741
departure,active,yul,a68,45,2023-12-29t07:10:00.000,2023-12-29t07:33:00.000,2023-12-29t07:54:00.000,lrm,,2023-12-29t12:30:00.000,2023-12-29t12:38:00.000,air transat,202,ts202
departure,active,yul,a67,31,2023-12-29t07:10:00.000,2023-12-29t07:20:00.000,2023-12-29t07:40:00.000,hog,,2023-12-29t11:10:00.000,2023-12-29t11:23:00.000,air transat,356,ts356
departure,active,yul,a66,46,2023-12-29t07:15:00.000,2023-12-29t08:01:00.000,,rih,,2023-12-29t13:15:00.000,,air transat,218,ts218
departure,active,yul,c85,30,2023-12-29t07:15:00.000,2023-12-29t07:15:00.000,2023-12-29t07:44:00.000,lga,b,2023-12-29t09:02:00.000,2023-12-29t08:43:00.000,american airlines,4469,aa4469
departure,active,yul,c83,21,2023-12-29t07:15:00.000,2023-12-29t07:58:00.000,2023-12-29t07:35:00.000,clt,,2023-12-29t10:20:00.000,2023-12-29t09:34:00.000,american airlines,5037,aa5037
departure,active,yul,a64,36,2023-12-29t07:20:00.000,2023-12-29t07:34:00.000,2023-12-29t07:56:00.000,cun,4,2023-12-29t12:15:00.000,2023-12-29t12:18:00.000,air transat,538,ts538
