Departure Delay (min),Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Rain 1h,Snow 1h,Departure Gate,Arrival IATA Code,Airline Name,Weather Main,Departure Time of Day,Weekday of Departure,Weather Severity,Season,Visibility
-0.40553007594705964,1.5881662456760335,1.6961908777890649,-1.513770628028675,1.3025351934096556,1.357120396668543,-0.3778864691733735,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,16.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0
1.640629671548299,2.6993990293016896,2.719867507193204,-2.7058779609258856,0.17813468914000774,-0.008270200920832587,-0.4269555194512398,0.580296465050973,-0.15595403613210118,-0.1836758772780989,32.0,17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2919887440317328,1.673082584872724,1.7650422246906126,-2.9226247487253785,1.0526684146830672,3.328498956109382,0.6034945363839527,0.793398966602747,5.255991579929509,-0.1836758772780989,22.0,17.0,10.0,4.0,1.0,0.0,0.0,0.0,1.0
-0.5698026412713624,1.2689979362815764,1.2480075819205017,-0.7551568707304499,-0.1341987842682278,-0.008270200920832587,0.6820050168285388,-1.5773663631607389,-0.15595403613210118,-0.1836758772780989,4.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0
-0.485250585589736,1.430046165792541,1.444168966489061,-0.8635302646301963,-0.5089989523581104,-0.180861709043085,0.6820050168285388,-1.2577126108330778,-0.15595403613210118,-0.1836758772780989,18.0,2.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0
-0.11080576757110482,0.3729841502751184,0.14638603149574286,-0.8635302646301963,0.8028016359564788,0.6782604647210162,0.6820050168285388,0.793398966602747,-0.15595403613210118,-0.1836758772780989,9.0,2.0,17.0,1.0,2.0,3.0,1.0,0.0,0.0
-0.4127773950054848,0.9600781505832714,1.001181998688539,0.5453238560665072,-0.6963990364030518,-0.34961785031817627,-1.3101984244528333,0.10081583655948144,-0.15595403613210118,-0.1836758772780989,27.0,17.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0
-0.3403042044212336,1.2485008888892717,1.301269944617925,0.4369504621667608,-1.445999372582817,-0.34961785031817627,-1.3101984244528333,0.20736708733536846,-0.15595403613210118,-0.1836758772780989,30.0,17.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
-0.545644911076612,1.4022287443315562,1.3454387331962763,0.22020367436726795,-1.8207995406726996,-0.180861709043085,-1.5261022456754452,-0.3253891665440666,-0.15595403613210118,-0.1836758772780989,22.0,17.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
-0.6301969667582384,0.7682843499838499,0.8582829768174028,1.520684401164225,-1.1961325938562286,-0.5222093584404288,-0.8685769719520365,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,26.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.20743668835010642,0.11384290824383893,0.2529107568905898,1.3039376133647322,0.3655347731849491,-0.6602825649382309,-1.1728050836748076,-0.1389244776862643,-0.15595403613210118,-0.1836758772780989,16.0,2.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0
-0.545644911076612,-0.3297717603181819,0.04116038811790622,1.4123110072644787,1.6773353614995383,-0.9249228773923515,-1.369081284786273,0.2872805254172837,-0.15595403613210118,-0.1836758772780989,13.0,2.0,17.0,1.0,2.0,4.0,1.0,1.0,0.0
-0.3765407997133592,-0.3824784536126794,-0.2407404095733351,1.4123110072644787,0.7403349412748317,-0.6717886654797144,-0.9078322121743296,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,18.0,6.0,17.0,1.0,2.0,4.0,1.0,1.0,0.0
-0.6422758318556135,0.7082572826206721,0.7387674312524527,-0.21328990123171776,-0.3840655629948162,-0.34961785031817627,-1.3101984244528333,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,22.0,10.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0
-0.606039236563488,0.45790048947180895,0.5400078826498723,-0.10491650733197132,-0.1341987842682278,-0.5222093584404288,-0.8685769719520365,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,21.0,15.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0
-0.3886196648107344,0.7082572826206721,0.8219086803411138,1.3039376133647322,1.489935277454597,-0.5874105948421686,-1.5162884356198718,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,10.0,20.0,1.0,1.0,3.0,1.0,0.0,0.0
-0.36446193461598403,0.7082572826206721,0.8219086803411138,1.3039376133647322,1.489935277454597,-0.5874105948421686,-1.5162884356198718,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,10.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
-0.3523830695186088,0.06992066383175766,-0.08095332148106467,0.978817431665493,1.614868666817891,0.17199204089574233,-1.5555436758421648,0.793398966602747,-0.15595403613210118,0.4834371489456791,10.0,13.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0
-0.4490139902976104,0.844416240298124,0.7933288759668865,1.8458045828634644,-2.008199624717641,-0.008270200920832587,-0.8685769719520365,-1.7638310520185412,-0.15595403613210118,-0.1836758772780989,22.0,10.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.5094083157844864,0.844416240298124,0.7933288759668865,1.8458045828634644,-2.008199624717641,-0.008270200920832587,-0.8685769719520365,-1.7638310520185412,-0.15595403613210118,-0.1836758772780989,26.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.23948132025277596,0.599915746404205,0.8660774689194649,2.0625513706629572,-1.9457329300359938,-0.8673923746849338,-0.6428593406738515,-1.7105554266305976,-0.15595403613210118,-0.1836758772780989,22.0,10.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
-0.4973294506871112,0.599915746404205,0.8660774689194649,2.0625513706629572,-1.9457329300359938,-0.8673923746849338,-0.6428593406738515,-1.7105554266305976,-0.15595403613210118,-0.1836758772780989,29.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1.5198410205745472,-1.9548948035651887,-2.3101780626707886,0.11183028046752153,-0.25913217363152197,0.5056689565987637,0.8979088380511505,0.793398966602747,-0.15595403613210118,-0.1836758772780989,24.0,17.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0
-0.3523830695186088,-1.4863908631696554,-1.8165268962068637,0.8704440377657465,-1.3835326779011698,0.3330774484765111,0.8979088380511505,0.3405561508052272,-0.15595403613210118,-0.1836758772780989,32.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0
-0.4006985299081096,-1.505423835748224,-1.9113598834486176,0.978817431665493,-1.7583328459910526,1.5335472716379566,0.8979088380511505,0.793398966602747,-0.15595403613210118,-0.1836758772780989,31.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0
0.33369646801230246,0.08602548678285413,0.11520806308749497,-2.3807577792266463,1.552401972136244,-0.41865445356707737,1.0941850391626158,0.793398966602747,4.519672448492555,-0.1836758772780989,22.0,17.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0
-0.23159441854485682,0.08602548678285413,0.11520806308749497,-2.3807577792266463,1.552401972136244,-0.41865445356707737,1.0941850391626158,0.793398966602747,4.519672448492555,-0.1836758772780989,31.0,17.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0
0.6960624209335585,0.049423616439453075,0.0073842556756376744,-2.2723843853269,1.552401972136244,-0.22305074436185793,1.7811517430527442,0.793398966602747,7.317685147952978,-0.1836758772780989,22.0,17.0,10.0,5.0,0.0,3.0,0.0,0.0,1.0
0.4399904808692042,-0.05745384496327803,-0.347265134968182,-1.4053972341289285,1.489935277454597,0.7626385353585619,-0.5741626702848387,0.793398966602747,9.894802107982317,-0.1836758772780989,22.0,22.0,8.0,4.0,2.0,3.0,0.0,0.0,1.0
-0.485250585589736,0.8488084647393322,0.9401251438890537,0.6536972499662537,-0.3215988683131691,-0.5222093584404288,1.5652479218301323,-1.3909016743029365,-0.15595403613210118,-0.1836758772780989,18.0,2.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0
-0.31614647422648323,0.6614068885811187,0.5789803431601823,0.22020367436726795,1.1776018040463614,0.07610786971671316,1.1138126592737623,0.020902398477566187,-0.15595403613210118,-0.1836758772780989,9.0,2.0,17.0,1.0,2.0,5.0,1.0,0.0,0.0
-0.2799098789343576,1.5076421309205512,1.6273395308875174,-0.4300366890312106,1.489935277454597,1.357120396668543,-0.6723007708405714,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,10.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0
-0.4610928553949856,1.1679767741337894,1.1726608249339026,0.11183028046752153,1.3025351934096556,-0.1655202416544403,-0.2404931283953478,0.793398966602747,-0.15595403613210118,-0.1836758772780989,14.0,13.0,17.0,1.0,2.0,4.0,1.0,0.0,0.0
-0.4127773950054848,0.10652253417515871,0.4282868291869842,0.11183028046752153,0.42800146786659615,-1.2087400240822777,-1.7518198769536302,-1.3376260489149931,-0.15595403613210118,-0.1836758772780989,9.0,13.0,17.0,1.0,2.0,1.0,1.0,0.0,0.0
0.6984781939530336,0.10652253417515871,0.4282868291869842,0.11183028046752153,0.42800146786659615,-1.2087400240822777,-1.7518198769536302,-1.3376260489149931,-0.15595403613210118,-0.1836758772780989,22.0,13.0,17.0,1.0,2.0,1.0,1.0,0.0,0.0
-0.4031143029275846,1.2470368140755357,0.9479196359911156,0.003456886567775104,-1.3835326779011698,2.3428096763889625,-1.6536817763978975,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,15.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.5939603714661128,0.1196992074987831,0.4399785673400771,0.003456886567775104,0.17813468914000774,-0.8673923746849338,-1.3101984244528333,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,3.0,2.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0
-0.5214871808818616,0.32613375623556506,0.48414735591842833,0.003456886567775104,-0.009265394904933567,-0.6948008665626814,-1.0844807931746483,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,18.0,2.0,17.0,1.0,0.0,6.0,1.0,0.0,0.0
-0.5094083157844864,-0.5947693016044056,-0.9448428627929332,-0.4300366890312106,0.42800146786659615,0.7626385353585619,0.6034945363839527,0.793398966602747,-0.15595403613210118,1.6069959299541472,26.0,17.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0
-0.6422758318556135,-0.31952323662202964,-0.1640945705697257,1.3039376133647322,-0.3840655629948162,-0.6948008665626814,-1.5261022456754452,-1.7105554266305976,-0.15595403613210118,-0.1836758772780989,23.0,26.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
0.15492926457114958,1.6847951833826125,1.7637431426736019,-2.2723843853269,0.8028016359564788,1.656279010747114,-0.09328597756174889,0.473745214275086,-0.15595403613210118,-0.1836758772780989,25.0,17.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0
-0.2919887440317328,-0.5742722542121009,-0.17578630872281867,1.9541779767632108,-0.883799120447993,-0.8673923746849338,0.01466593304955699,-0.9646966711993886,-0.15595403613210118,-0.1836758772780989,22.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.43274316181077915,-0.5523111320060603,-1.039675850034687,-1.6221440219284213,0.24060138382165486,1.5527241058737624,1.0941850391626158,0.793398966602747,-0.15595403613210118,-0.1836758772780989,26.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.46897975710290474,-0.21703799966050663,-0.7681677084795285,-1.4053972341289285,-0.009265394904933567,2.5384133855941817,1.0941850391626158,0.793398966602747,-0.15595403613210118,-0.1836758772780989,26.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.20324472496065038,0.16654960153833648,0.02427232189677196,-1.1886504463294356,-0.3215988683131691,0.16432130720142,0.6820050168285388,0.793398966602747,-0.15595403613210118,-0.1836758772780989,27.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.38442770142127836,-0.5523111320060603,-1.039675850034687,-1.6221440219284213,0.24060138382165486,1.5527241058737624,1.0941850391626158,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,17.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3765407997133592,-1.3107018855213304,-0.829224563279014,0.7620706438660001,0.9902017200014201,-0.8673923746849338,0.6820050168285388,-1.8703823027944282,-0.15595403613210118,-0.1836758772780989,34.0,10.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0
-0.36446193461598403,-0.009139376109988622,-0.009503810545496583,1.520684401164225,-0.7588657310846988,-0.34961785031817627,0.45628738555035375,-1.7371932393245695,-0.15595403613210118,-0.1836758772780989,29.0,10.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0
-0.243673283642232,-0.4864277653879384,-0.33167615076405804,1.4123110072644787,-0.6963990364030518,-0.6948008665626814,0.8979088380511505,-1.6839176139366259,-0.15595403613210118,-0.1836758772780989,17.0,13.0,17.0,0.0,0.0,3.0,1.0,0.0,0.0
-0.3282253393238584,-1.5464179305328332,-1.88148099705738,-0.538410082930957,0.42800146786659615,0.3330774484765111,0.6820050168285388,0.793398966602747,-0.15595403613210118,-0.1836758772780989,15.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0
-0.4006985299081096,-1.2741000151779294,-1.706104924760986,-0.7551568707304499,-0.6963990364030518,2.5384133855941817,0.7997707374954179,-0.8048697950355581,-0.15595403613210118,-0.1836758772780989,22.0,7.0,10.0,1.0,1.0,2.0,1.0,1.0,0.0
-0.3765407997133592,2.2060058170726435,2.2106273565251553,-0.10491650733197132,-0.3215988683131691,-0.07730680416973347,-0.2208655082842013,0.793398966602747,-0.15595403613210118,-0.1836758772780989,21.0,10.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0
-0.5094083157844864,0.6204127937965095,0.8842646171576095,0.003456886567775104,-0.4465322576764633,-0.8673923746849338,-1.3101984244528333,0.793398966602747,-0.15595403613210118,-0.1836758772780989,14.0,13.0,17.0,1.0,2.0,6.0,1.0,0.0,0.0
-0.3837881187717843,0.6350535419338701,0.7946279579838968,0.11183028046752153,-0.5089989523581104,-0.6948008665626814,-1.5261022456754452,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,16.0,8.0,1.0,2.0,6.0,1.0,0.0,0.0
-0.4006985299081096,0.17972627486196083,0.4932409300375006,-0.7551568707304499,0.42800146786659615,-0.8673923746849338,-0.4269555194512398,0.793398966602747,-0.15595403613210118,-0.1836758772780989,23.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0
-0.4006985299081096,0.17972627486196083,0.4932409300375006,-0.7551568707304499,0.42800146786659615,-0.8673923746849338,-0.4269555194512398,0.793398966602747,-0.15595403613210118,-0.1836758772780989,22.0,15.0,10.0,1.0,1.0,4.0,1.0,1.0,0.0
0.058298343792147975,0.17972627486196083,0.4932409300375006,-0.7551568707304499,0.42800146786659615,-0.8673923746849338,-0.4269555194512398,0.793398966602747,-0.15595403613210118,-0.1836758772780989,30.0,17.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0
-0.3282253393238584,0.2587863148037071,0.22822819856739354,-0.9719036585299428,0.42800146786659615,-0.22305074436185793,-0.4760245697291061,0.793398966602747,-0.15595403613210118,-0.1836758772780989,24.0,17.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0
-0.304067609129108,-1.5800916512487622,-1.0682556544089146,-0.6467834768307035,0.7403349412748317,-1.0361485159600252,0.6820050168285388,0.793398966602747,-0.15595403613210118,-0.1836758772780989,10.0,19.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0
0.9762920911926632,2.923402475803304,2.908234399659702,-3.030998142625125,-0.3840655629948162,2.9334561708517826,-0.18161026806190825,0.793398966602747,-0.15595403613210118,-0.1836758772780989,21.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.4127773950054848,2.5705604456929176,2.6042492076792847,-2.4891311731263928,0.3655347731849491,0.5056689565987637,-0.4269555194512398,0.7134855285208317,-0.15595403613210118,-0.1836758772780989,8.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5214871808818616,1.46371988650847,1.4792441809483403,0.003456886567775104,-0.4465322576764633,-0.5222093584404288,-1.5261022456754452,0.793398966602747,-0.15595403613210118,-0.1836758772780989,7.0,2.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0
0.9521343609979128,1.4783606346458305,1.5351047076797844,-0.4300366890312106,0.303068078503302,0.16432130720142,0.01466593304955699,0.793398966602747,-0.15595403613210118,-0.1836758772780989,28.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2.788121855798943,1.5749895723524092,1.6117505466833937,-0.21328990123171776,-0.009265394904933567,0.3330774484765111,-0.4269555194512398,0.793398966602747,-0.15595403613210118,-0.1836758772780989,34.0,15.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0
0.034140613597397576,2.4036559169270086,2.2859741135117546,0.22020367436726795,-2.507933182170818,-0.34961785031817627,-1.0844807931746483,0.68684771582686,-0.15595403613210118,-0.1836758772780989,22.0,10.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
-0.545644911076612,0.6775117115322152,0.9349288158210124,0.3285770682670144,-0.8213324257663459,-1.0361485159600252,-1.3101984244528333,0.793398966602747,-0.15595403613210118,-0.1836758772780989,4.0,13.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0
-0.5698026412713624,1.4783606346458305,1.446767130523082,0.4369504621667608,-1.3210659832195228,-0.5222093584404288,-1.0844807931746483,-0.6716807315656994,-0.15595403613210118,-0.1836758772780989,15.0,13.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0
-0.11080576757110482,0.7316824796404489,0.9829948504503946,-0.3216632951314642,-1.8832662353543468,-1.0361485159600252,1.1236264693293356,-0.21883791576817957,-0.15595403613210118,-0.1836758772780989,16.0,2.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0
-0.4610928553949856,0.05088769125318912,0.0632447824070818,-0.7551568707304499,-0.8213324257663459,-0.3764654182483046,1.0549297989403228,0.5270208396630295,-0.15595403613210118,-0.1836758772780989,7.0,2.0,17.0,1.0,2.0,3.0,1.0,0.0,0.0
-0.5214871808818616,-0.07795089235558263,0.07883376661120575,1.1955642194649858,-0.5089989523581104,-0.6948008665626814,-1.5261022456754452,-0.5118538554018689,-0.15595403613210118,-0.1836758772780989,30.0,17.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0
-0.545644911076612,0.024534344605940332,0.3555382362344057,1.0871908255652394,-0.5714656470397576,-0.8673923746849338,-1.7518198769536302,-1.5773663631607389,-0.15595403613210118,-0.1836758772780989,23.0,26.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0
-0.3282253393238584,-0.17604390487589744,-0.6642411471187023,-1.297023840229182,1.0526684146830672,1.9477668911313624,0.7016326369396854,0.793398966602747,-0.15595403613210118,-0.1836758772780989,25.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.485250585589736,0.0040372972136357545,-0.4563880243970496,-1.297023840229182,0.8028016359564788,1.9477668911313624,0.7016326369396854,0.793398966602747,-0.15595403613210118,-0.1836758772780989,27.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3886196648107344,0.18119034967569692,-0.25113306570941774,-1.4053972341289285,0.6154015519115374,1.9477668911313624,0.6034945363839527,0.793398966602747,-0.15595403613210118,-0.1836758772780989,30.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.058298343792147975,0.23536111778393043,-0.13941201224652947,-1.4053972341289285,0.8028016359564788,1.5527241058737624,0.6034945363839527,0.793398966602747,-0.15595403613210118,-0.1836758772780989,21.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.42002471406390995,-0.42200847358355253,-0.43949995817591536,1.520684401164225,-0.3215988683131691,-0.34961785031817627,-1.3101984244528333,-1.4441772996908802,-0.15595403613210118,-0.1836758772780989,32.0,16.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0
-0.5214871808818616,0.6438379908162862,0.6218500497215231,1.520684401164225,-1.0711992044929344,-0.180861709043085,-1.7518198769536302,-1.6040041758547106,-0.15595403613210118,-0.1836758772780989,35.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4006985299081096,0.7682843499838499,0.8582829768174028,1.520684401164225,-1.1961325938562286,-0.5222093584404288,-0.8685769719520365,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,21.0,26.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.304067609129108,-1.1891836759812386,-0.7214007558671567,0.6536972499662537,0.8028016359564788,-0.8673923746849338,-1.7518198769536302,0.793398966602747,-0.15595403613210118,-0.1836758772780989,12.0,13.0,17.0,1.0,0.0,3.0,1.0,1.0,0.0
-0.485250585589736,-0.6562604437813193,-0.24853490167539707,0.5453238560665072,0.6154015519115374,-1.0361485159600252,-1.0844807931746483,0.793398966602747,-0.15595403613210118,-0.1836758772780989,23.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
-0.4127773950054848,-0.44396959578959316,-0.06016800920889939,0.4369504621667608,0.303068078503302,-1.0361485159600252,-1.0844807931746483,0.7667611539087752,-0.15595403613210118,-0.1836758772780989,22.0,17.0,20.0,1.0,1.0,3.0,1.0,1.0,0.0
