Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-30 00:00:00,4.26,4.26,1022,73,0.89,45,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 01:00:00,4.08,4.08,1021,73,0.45,90,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 02:00:00,4.03,4.03,1020,74,0.89,113,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 03:00:00,3.89,3.89,1020,74,0.89,90,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 04:00:00,3.89,3.89,1020,75,0.89,68,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 05:00:00,3.75,2.15,1018,76,1.79,90,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 06:00:00,3.39,1.73,1018,75,1.79,23,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 07:00:00,3.15,-1.05,1017,74,5.14,40,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 08:00:00,1.17,-4.28,1016,85,6.69,50,100,Snow,snow,0.0,1.26
2023-10-30 09:00:00,0.19,-4.46,1014,90,4.63,50,100,Snow,snow,0.0,1.09
2023-10-30 10:00:00,0.15,-3.4,1014,92,3.09,40,100,Snow,snow,0.0,1.0
2023-10-30 11:00:00,-0.09,-4.81,1013,94,4.63,20,100,Snow,snow,0.0,1.21
2023-10-30 12:00:00,-0.1,-4.49,1012,93,4.12,10,100,Snow,snow,0.0,1.15
2023-10-30 13:00:00,-0.09,-4.1,1012,93,3.6,360,100,Snow,snow,0.0,1.09
2023-10-30 14:00:00,0.26,-4.05,1011,94,4.12,360,100,Snow,light snow,0.76,0.0
2023-10-30 15:00:00,0.67,-3.86,1010,94,4.63,10,100,Mist,mist,0.0,0.13
2023-10-30 16:00:00,1.08,1.08,1010,93,0.45,45,100,Snow,light snow,0.0,0.23
2023-10-30 17:00:00,1.35,-2.35,1010,94,3.6,350,100,Drizzle,light intensity drizzle,0.0,1.06
2023-10-30 18:00:00,1.78,-1.82,1009,93,3.6,340,100,Rain,light rain,0.13,0.0
2023-10-30 19:00:00,2.84,-0.16,1009,91,3.09,320,100,Mist,mist,0.0,0.0
2023-10-30 20:00:00,2.93,-0.05,1010,91,3.09,260,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 21:00:00,3.23,0.28,1010,88,3.13,270,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 22:00:00,3.31,-0.58,1011,85,4.63,260,100,Clouds,overcast clouds,0.0,0.0
2023-10-30 23:00:00,3.54,0.32,1012,86,3.6,260,100,Drizzle,light intensity drizzle,0.0,0.0
