Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-12-31 00:00:00,-2.76,-5.98,1008,84,2.24,338,100,Clouds,overcast clouds,0,0
2023-12-31 01:00:00,-2.98,-2.98,1008,83,0.89,248,97,Clouds,overcast clouds,0,0
2023-12-31 02:00:00,-3.22,-7.04,1009,82,2.68,293,98,Clouds,overcast clouds,0,0
2023-12-31 03:00:00,-3.46,-6.18,1010,80,1.79,270,95,Clouds,overcast clouds,0,0
2023-12-31 04:00:00,-3.77,-8.16,1010,79,3.13,248,94,Clouds,overcast clouds,0,0
2023-12-31 05:00:00,-4.18,-9.89,1011,77,4.63,260,100,Clouds,overcast clouds,0,0
2023-12-31 06:00:00,-4.39,-10.82,1011,77,5.66,280,100,Clouds,overcast clouds,0,0
2023-12-31 07:00:00,-4.69,-10.53,1012,76,4.63,290,100,Clouds,overcast clouds,0,0
2023-12-31 08:00:00,-5.03,-10.56,1013,77,4.12,310,100,Clouds,overcast clouds,0,0
2023-12-31 09:00:00,-5.49,-10.68,1013,76,3.6,290,100,Clouds,overcast clouds,0,0
2023-12-31 10:00:00,-5.62,-10.84,1014,75,3.6,300,100,Clouds,overcast clouds,0,0
2023-12-31 11:00:00,-5.81,-11.07,1014,75,3.6,310,100,Clouds,overcast clouds,0,0
2023-12-31 12:00:00,-5.95,-5.95,1015,76,0.45,315,92,Clouds,overcast clouds,0,0
2023-12-31 13:00:00,-6.04,-6.04,1015,76,0.45,315,83,Clouds,broken clouds,0,0
2023-12-31 14:00:00,-5.8,-11.06,1016,76,3.6,310,100,Clouds,overcast clouds,0,0
2023-12-31 15:00:00,-5.54,-9.0,1016,75,2.06,330,100,Clouds,overcast clouds,0,0
2023-12-31 16:00:00,-5.47,-10.66,1016,77,3.6,320,100,Clouds,overcast clouds,0,0
2023-12-31 17:00:00,-4.98,-4.98,1016,76,0.89,315,67,Clouds,broken clouds,0,0
2023-12-31 18:00:00,-4.86,-6.99,1016,74,1.34,248,90,Clouds,overcast clouds,0,0
2023-12-31 19:00:00,-4.7,-4.7,1016,74,0.89,293,65,Clouds,broken clouds,0,0
2023-12-31 20:00:00,-4.78,-9.33,1016,76,3.09,290,100,Clouds,overcast clouds,0,0
2023-12-31 21:00:00,-5.13,-10.24,1017,75,3.6,310,100,Clouds,overcast clouds,0,0
2023-12-31 22:00:00,-5.19,-9.25,1017,72,2.57,330,100,Clouds,overcast clouds,0,0
2023-12-31 23:00:00,-5.25,-8.66,1018,72,2.06,320,100,Clouds,overcast clouds,0,0
