Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-25 00:00:00,-5.91,-9.68,1024,58,2.24,293,95,Clouds,overcast clouds,0,0
2023-11-25 01:00:00,-6.07,-10.43,1024,59,2.68,270,15,Clouds,few clouds,0,0
2023-11-25 02:00:00,-6.56,-8.91,1024,62,1.34,293,16,Clouds,few clouds,0,0
2023-11-25 03:00:00,-6.46,-11.84,1025,61,3.58,270,24,Clouds,few clouds,0,0
2023-11-25 04:00:00,-6.88,-10.13,1026,62,1.79,293,32,Clouds,scattered clouds,0,0
2023-11-25 05:00:00,-7.45,-11.49,1027,64,2.24,293,34,Clouds,scattered clouds,0,0
2023-11-25 06:00:00,-7.99,-10.53,1027,65,1.34,293,9,Clear,clear sky,0,0
2023-11-25 07:00:00,-8.36,-8.36,1028,67,0.89,270,1,Clear,clear sky,0,0
2023-11-25 08:00:00,-8.59,-12.11,1028,68,1.79,270,0,Clear,clear sky,0,0
2023-11-25 09:00:00,-8.4,-10.99,1028,68,1.34,248,0,Clear,clear sky,0,0
2023-11-25 10:00:00,-8.62,-13.44,1028,69,2.66,260,0,Clear,clear sky,0,0
2023-11-25 11:00:00,-8.71,-13.23,1028,71,2.42,239,0,Clear,clear sky,0,0
2023-11-25 12:00:00,-8.46,-8.46,1028,72,0.45,180,1,Clear,clear sky,0,0
2023-11-25 13:00:00,-7.27,-12.75,1027,77,3.5,210,4,Clear,clear sky,0,0
2023-11-25 14:00:00,-5.05,-9.22,1027,75,2.68,248,2,Clear,clear sky,0,0
2023-11-25 15:00:00,-3.13,-5.8,1027,74,1.79,225,1,Clear,clear sky,0,0
2023-11-25 16:00:00,-2.18,-4.7,1027,73,1.79,248,1,Clear,clear sky,0,0
2023-11-25 17:00:00,-0.66,-2.24,1026,70,1.34,180,1,Clear,clear sky,0,0
2023-11-25 18:00:00,0.93,-2.49,1024,68,3.13,248,3,Clear,clear sky,0,0
2023-11-25 19:00:00,2.11,-1.7,1024,66,4.02,248,23,Clouds,few clouds,0,0
2023-11-25 20:00:00,2.5,-4.09,1024,65,11.32,240,40,Clouds,scattered clouds,0,0
2023-11-25 21:00:00,2.15,-3.23,1023,68,7.2,230,75,Clouds,broken clouds,0,0
2023-11-25 22:00:00,1.33,-0.65,1024,69,1.79,225,53,Clouds,broken clouds,0,0
2023-11-25 23:00:00,0.84,-0.54,1024,72,1.34,225,62,Clouds,broken clouds,0,0
