Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-27 00:00:00,2.98,-0.02,1012,67,3.13,113,100,Clouds,overcast clouds,0.0,0
2023-11-27 01:00:00,3.35,1.19,1010,66,2.24,135,100,Clouds,overcast clouds,0.0,0
2023-11-27 02:00:00,3.02,-1.54,1011,67,5.83,150,100,Clouds,overcast clouds,0.0,0
2023-11-27 03:00:00,3.44,-1.37,1009,69,6.69,150,100,Rain,light rain,0.52,0
2023-11-27 04:00:00,2.7,-1.87,1009,84,5.66,160,100,Rain,light rain,0.6,0
2023-11-27 05:00:00,2.12,-3.65,1008,90,8.23,150,100,Rain,heavy intensity rain,5.16,0
2023-11-27 06:00:00,0.85,-4.91,1006,92,7.2,120,100,Rain,moderate rain,2.37,0
2023-11-27 07:00:00,0.84,-5.32,1004,94,8.23,120,100,Rain,moderate rain,2.24,0
2023-11-27 08:00:00,0.94,-5.55,1003,94,9.26,140,100,Rain,moderate rain,2.37,0
2023-11-27 09:00:00,0.97,-2.81,1002,95,3.6,160,100,Rain,light rain,0.8,0
2023-11-27 10:00:00,1.07,-3.2,1002,94,4.36,159,100,Clouds,overcast clouds,0.0,0
2023-11-27 11:00:00,1.33,-3.84,1001,94,6.17,160,100,Clouds,overcast clouds,0.0,0
2023-11-27 12:00:00,1.66,-2.63,1000,93,4.63,150,100,Mist,mist,0.0,0
2023-11-27 13:00:00,2.08,-1.8,1000,94,4.12,190,100,Drizzle,light intensity drizzle,0.0,0
2023-11-27 14:00:00,2.99,-0.68,1000,94,4.12,180,100,Clouds,overcast clouds,0.0,0
2023-11-27 15:00:00,3.71,-0.35,1000,92,5.14,230,100,Mist,mist,0.0,0
2023-11-27 16:00:00,3.42,-2.44,1000,88,9.77,250,100,Clouds,overcast clouds,0.0,0
2023-11-27 17:00:00,3.57,-2.39,1001,85,10.29,250,100,Clouds,overcast clouds,0.0,0
2023-11-27 18:00:00,3.56,-1.94,1001,81,8.75,250,100,Clouds,overcast clouds,0.0,0
2023-11-27 19:00:00,3.91,1.1,1001,79,3.13,248,31,Clouds,scattered clouds,0.0,0
2023-11-27 20:00:00,3.09,2.01,1001,82,1.34,248,51,Clouds,broken clouds,0.0,0
2023-11-27 21:00:00,3.23,-0.84,1002,77,4.92,248,66,Clouds,broken clouds,0.0,0
2023-11-27 22:00:00,2.63,-2.19,1003,75,6.17,240,100,Drizzle,light intensity drizzle,0.0,0
2023-11-27 23:00:00,1.81,-2.99,1003,78,5.66,260,100,Clouds,overcast clouds,0.0,0
