Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-15 00:00:00,10.58,9.68,1006,76,2.74,330,84,Clouds,broken clouds,0,0
2023-10-15 01:00:00,9.72,9.72,1006,77,0.45,23,9,Clear,clear sky,0,0
2023-10-15 02:00:00,9.08,9.08,1006,79,0.45,293,11,Clouds,few clouds,0,0
2023-10-15 03:00:00,8.56,7.0,1005,81,2.66,317,19,Clouds,few clouds,0,0
2023-10-15 04:00:00,7.96,7.96,1004,83,0.45,270,37,Clouds,scattered clouds,0,0
2023-10-15 05:00:00,7.34,7.34,1004,84,0.45,248,49,Clouds,scattered clouds,0,0
2023-10-15 06:00:00,6.98,5.2,1004,83,2.56,313,55,Clouds,broken clouds,0,0
2023-10-15 07:00:00,6.24,4.15,1003,86,2.78,322,13,Clouds,few clouds,0,0
2023-10-15 08:00:00,6.06,5.37,1002,87,1.34,293,22,Clouds,few clouds,0,0
2023-10-15 09:00:00,6.17,4.3,1002,87,2.48,321,17,Clouds,few clouds,0,0
2023-10-15 10:00:00,6.21,6.21,1002,87,0.89,270,19,Clouds,few clouds,0,0
2023-10-15 11:00:00,6.17,5.49,1001,88,1.34,248,35,Clouds,scattered clouds,0,0
2023-10-15 12:00:00,6.57,6.57,1001,87,0.89,293,47,Clouds,scattered clouds,0,0
2023-10-15 13:00:00,8.05,7.62,1001,86,1.34,293,100,Clouds,overcast clouds,0,0
2023-10-15 14:00:00,9.49,9.25,1001,79,1.34,0,100,Clouds,overcast clouds,0,0
2023-10-15 15:00:00,10.13,9.1,1001,73,2.57,330,100,Clouds,overcast clouds,0,0
2023-10-15 16:00:00,10.63,9.6,1000,71,2.57,330,100,Clouds,overcast clouds,0,0
2023-10-15 17:00:00,11.56,10.65,1000,72,1.34,248,100,Clouds,overcast clouds,0,0
2023-10-15 18:00:00,11.74,10.75,1000,68,0.45,23,100,Clouds,overcast clouds,0,0
2023-10-15 19:00:00,12.12,11.14,1001,67,2.71,304,100,Clouds,overcast clouds,0,0
2023-10-15 20:00:00,12.1,11.17,1000,69,3.09,310,100,Clouds,overcast clouds,0,0
2023-10-15 21:00:00,11.87,10.97,1000,71,0.45,293,100,Clouds,overcast clouds,0,0
2023-10-15 22:00:00,11.14,10.4,1001,80,2.57,320,100,Clouds,overcast clouds,0,0
2023-10-15 23:00:00,10.68,10.05,1001,86,2.57,290,100,Clouds,overcast clouds,0,0
