Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-30 00:00:00,-1.46,-6.51,1011,78,4.63,190,100,Clouds,overcast clouds,0,0.0
2023-11-30 01:00:00,-1.18,-7.29,1012,74,6.69,210,100,Clouds,overcast clouds,0,0.0
2023-11-30 02:00:00,-1.19,-6.78,1011,75,5.66,190,100,Clouds,overcast clouds,0,0.0
2023-11-30 03:00:00,-1.28,-8.28,1011,69,9.26,210,100,Clouds,overcast clouds,0,0.0
2023-11-30 04:00:00,-1.16,-5.01,1012,71,3.13,270,100,Clouds,overcast clouds,0,0.0
2023-11-30 05:00:00,-1.14,-6.72,1011,71,5.66,190,100,Clouds,overcast clouds,0,0.0
2023-11-30 06:00:00,-1.19,-5.43,1011,74,3.58,248,100,Clouds,overcast clouds,0,0.0
2023-11-30 07:00:00,-1.28,-5.94,1012,73,4.12,190,100,Clouds,overcast clouds,0,0.0
2023-11-30 08:00:00,-0.99,-5.93,1011,75,4.63,190,100,Clouds,overcast clouds,0,0.0
2023-11-30 09:00:00,-0.82,-3.13,1012,78,1.79,248,100,Clouds,overcast clouds,0,0.0
2023-11-30 10:00:00,-0.59,-6.02,1012,78,5.66,200,100,Clouds,overcast clouds,0,0.0
2023-11-30 11:00:00,-0.19,-1.7,1012,79,1.34,225,100,Clouds,overcast clouds,0,0.0
2023-11-30 12:00:00,-0.13,-2.33,1013,79,1.79,225,100,Clouds,overcast clouds,0,0.0
2023-11-30 13:00:00,0.38,-1.06,1013,78,1.34,203,100,Clouds,overcast clouds,0,0.0
2023-11-30 14:00:00,0.88,0.88,1013,79,0.89,225,100,Snow,light snow,0,0.1
2023-11-30 15:00:00,1.56,0.28,1013,77,1.34,203,100,Clouds,overcast clouds,0,0.0
2023-11-30 16:00:00,2.95,-0.73,1012,75,4.12,180,100,Clouds,overcast clouds,0,0.0
2023-11-30 17:00:00,4.26,0.68,1011,72,4.47,225,100,Clouds,overcast clouds,0,0.0
2023-11-30 18:00:00,4.25,1.2,1011,72,3.58,248,100,Clouds,overcast clouds,0,0.0
2023-11-30 19:00:00,4.72,2.8,1010,70,2.24,248,100,Clouds,overcast clouds,0,0.0
2023-11-30 20:00:00,5.56,3.09,1011,67,3.13,225,100,Clouds,overcast clouds,0,0.0
2023-11-30 21:00:00,4.36,2.86,1010,71,1.79,270,100,Clouds,overcast clouds,0,0.0
2023-11-30 22:00:00,2.99,2.99,1010,74,0.89,203,100,Clouds,overcast clouds,0,0.0
2023-11-30 23:00:00,2.54,2.54,1010,74,0.89,158,100,Clouds,overcast clouds,0,0.0
