Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-01-03 00:00:00,-0.28,-1.81,1013,79,1.34,293,89,Clouds,overcast clouds,0,0
2024-01-03 01:00:00,-0.26,-3.89,1014,78,3.09,270,100,Clouds,overcast clouds,0,0
2024-01-03 02:00:00,-0.15,-5.47,1013,77,5.66,260,100,Clouds,overcast clouds,0,0
2024-01-03 03:00:00,-0.38,-4.76,1013,76,4.02,270,29,Clouds,scattered clouds,0,0
2024-01-03 04:00:00,-0.17,-3.82,1013,76,3.13,225,36,Clouds,scattered clouds,0,0
2024-01-03 05:00:00,0.02,-1.47,1013,75,1.34,248,48,Clouds,scattered clouds,0,0
2024-01-03 06:00:00,0.16,-2.55,1013,76,2.24,270,61,Clouds,broken clouds,0,0
2024-01-03 07:00:00,0.26,-5.67,1013,75,7.2,230,100,Clouds,overcast clouds,0,0
2024-01-03 08:00:00,0.3,-4.32,1012,76,4.63,220,100,Clouds,overcast clouds,0,0
2024-01-03 09:00:00,0.14,-3.04,1012,79,2.68,248,100,Clouds,overcast clouds,0,0
2024-01-03 10:00:00,0.16,0.16,1013,77,0.89,270,100,Clouds,overcast clouds,0,0
2024-01-03 11:00:00,0.07,-3.12,1013,80,2.68,248,100,Clouds,overcast clouds,0,0
2024-01-03 12:00:00,-0.6,-5.1,1013,86,4.12,260,100,Mist,mist,0,0
2024-01-03 13:00:00,-0.71,-5.89,1013,89,5.14,230,100,Mist,mist,0,0
2024-01-03 14:00:00,-0.34,-5.42,1013,90,5.14,240,100,Clouds,overcast clouds,0,0
2024-01-03 15:00:00,0.12,-4.22,1013,88,4.12,230,100,Mist,mist,0,0
2024-01-03 16:00:00,0.43,-4.46,1013,86,5.14,220,100,Mist,mist,0,0
2024-01-03 17:00:00,0.69,-4.13,1013,86,5.14,220,100,Mist,mist,0,0
2024-01-03 18:00:00,0.76,-3.75,1012,85,4.63,230,100,Mist,mist,0,0
2024-01-03 19:00:00,0.96,-3.18,1012,85,4.12,220,100,Clouds,overcast clouds,0,0
2024-01-03 20:00:00,1.31,-3.07,1012,85,4.63,220,100,Clouds,overcast clouds,0,0
2024-01-03 21:00:00,1.28,-2.79,1012,87,4.12,210,100,Clouds,overcast clouds,0,0
2024-01-03 22:00:00,0.81,-2.6,1013,88,3.09,210,100,Clouds,overcast clouds,0,0
2024-01-03 23:00:00,0.62,0.62,1012,87,0.45,225,100,Clouds,overcast clouds,0,0
