Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-16 00:00:00,5.26,2.75,1019,78,3.09,160,75,Clouds,broken clouds,0,0
2023-11-16 01:00:00,5.83,3.54,1019,75,2.95,195,83,Clouds,broken clouds,0,0
2023-11-16 02:00:00,6.18,5.5,1019,73,1.34,203,91,Clouds,overcast clouds,0,0
2023-11-16 03:00:00,5.88,5.88,1019,73,0.89,203,86,Clouds,overcast clouds,0,0
2023-11-16 04:00:00,5.64,5.64,1019,72,0.89,203,72,Clouds,broken clouds,0,0
2023-11-16 05:00:00,4.55,2.17,1019,77,2.73,245,61,Clouds,broken clouds,0,0
2023-11-16 06:00:00,4.47,2.14,1019,78,2.66,246,63,Clouds,broken clouds,0,0
2023-11-16 07:00:00,4.2,1.59,1020,78,2.94,249,1,Clear,clear sky,0,0
2023-11-16 08:00:00,3.87,1.19,1020,78,2.95,252,1,Clear,clear sky,0,0
2023-11-16 09:00:00,3.21,0.4,1021,80,2.94,257,1,Clear,clear sky,0,0
2023-11-16 10:00:00,3.16,0.58,1021,83,2.66,257,4,Clear,clear sky,0,0
2023-11-16 11:00:00,2.38,-0.33,1021,85,2.64,256,5,Clear,clear sky,0,0
2023-11-16 12:00:00,1.6,-0.9,1022,87,2.28,259,6,Clear,clear sky,0,0
2023-11-16 13:00:00,2.91,0.8,1023,87,2.12,264,93,Clouds,overcast clouds,0,0
2023-11-16 14:00:00,4.83,4.83,1023,82,0.45,203,54,Clouds,broken clouds,0,0
2023-11-16 15:00:00,6.15,6.15,1023,78,0.89,270,40,Clouds,scattered clouds,0,0
2023-11-16 16:00:00,7.72,7.72,1022,73,0.89,248,33,Clouds,scattered clouds,0,0
2023-11-16 17:00:00,9.24,8.49,1022,71,1.79,270,28,Clouds,scattered clouds,0,0
2023-11-16 18:00:00,10.21,9.04,1021,67,0.45,270,39,Clouds,scattered clouds,0,0
2023-11-16 19:00:00,11.07,9.93,1021,65,0.89,248,100,Clouds,overcast clouds,0,0
2023-11-16 20:00:00,10.73,9.5,1021,63,1.34,248,100,Clouds,overcast clouds,0,0
2023-11-16 21:00:00,9.44,9.09,1020,64,1.43,198,92,Clouds,overcast clouds,0,0
2023-11-16 22:00:00,7.46,6.37,1020,70,1.86,174,94,Clouds,overcast clouds,0,0
2023-11-16 23:00:00,6.67,5.09,1020,71,2.24,169,95,Clouds,overcast clouds,0,0
