Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-02 00:00:00,-0.6,-4.37,1023,64,3.17,235,62,Clouds,broken clouds,0,0
2023-11-02 01:00:00,-0.61,-0.61,1023,71,0.89,270,72,Clouds,broken clouds,0,0
2023-11-02 02:00:00,-0.82,-3.7,1024,74,2.24,225,39,Clouds,scattered clouds,0,0
2023-11-02 03:00:00,-1.2,-3.57,1024,77,1.79,248,28,Clouds,scattered clouds,0,0
2023-11-02 04:00:00,-1.59,-1.59,1024,79,0.89,225,23,Clouds,few clouds,0,0
2023-11-02 05:00:00,-1.98,-6.56,1025,80,3.79,248,20,Clouds,few clouds,0,0
2023-11-02 06:00:00,-2.39,-6.86,1025,81,3.55,244,16,Clouds,few clouds,0,0
2023-11-02 07:00:00,-2.52,-7.18,1026,82,3.75,243,6,Clear,clear sky,0,0
2023-11-02 08:00:00,-1.84,-1.84,1026,81,0.45,203,3,Clear,clear sky,0,0
2023-11-02 09:00:00,-1.59,-5.88,1026,79,3.54,240,3,Clear,clear sky,0,0
2023-11-02 10:00:00,-1.9,-1.9,1026,80,0.45,225,5,Clear,clear sky,0,0
2023-11-02 11:00:00,-1.8,-6.71,1027,81,4.3,234,7,Clear,clear sky,0,0
2023-11-02 12:00:00,-1.42,-1.42,1027,79,0.89,248,10,Clear,clear sky,0,0
2023-11-02 13:00:00,-0.16,-0.16,1028,78,0.89,225,59,Clouds,broken clouds,0,0
2023-11-02 14:00:00,1.03,1.03,1028,76,0.89,203,44,Clouds,scattered clouds,0,0
2023-11-02 15:00:00,2.33,-0.81,1027,66,3.13,203,36,Clouds,scattered clouds,0,0
2023-11-02 16:00:00,4.48,2.52,1027,58,2.24,225,31,Clouds,scattered clouds,0,0
2023-11-02 17:00:00,5.42,3.63,1027,58,2.24,270,28,Clouds,scattered clouds,0,0
2023-11-02 18:00:00,6.59,4.64,1026,53,2.68,248,27,Clouds,scattered clouds,0,0
2023-11-02 19:00:00,7.21,5.38,1026,52,2.68,270,100,Clouds,overcast clouds,0,0
2023-11-02 20:00:00,7.28,6.23,1026,52,1.79,225,75,Clouds,broken clouds,0,0
2023-11-02 21:00:00,6.44,4.82,1026,56,2.24,225,69,Clouds,broken clouds,0,0
2023-11-02 22:00:00,5.45,2.95,1026,64,3.13,248,56,Clouds,broken clouds,0,0
2023-11-02 23:00:00,5.3,5.3,1026,65,0.89,180,48,Clouds,scattered clouds,0,0
