Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-27 00:00:00,15.64,15.43,1020,83,1.88,159,100,Clouds,overcast clouds,0.0,0
2023-10-27 01:00:00,15.2,15.0,1020,85,2.57,150,100,Rain,moderate rain,2.9,0
2023-10-27 02:00:00,14.23,14.14,1019,93,3.09,150,100,Rain,light intensity shower rain,1.0,0
2023-10-27 03:00:00,14.22,14.18,1018,95,3.09,180,100,Rain,moderate rain,1.62,0
2023-10-27 04:00:00,14.41,14.39,1018,95,4.63,160,100,Clouds,overcast clouds,0.0,0
2023-10-27 05:00:00,14.31,14.3,1018,96,2.57,150,75,Clouds,broken clouds,0.0,0
2023-10-27 06:00:00,13.86,13.78,1017,95,2.31,173,100,Clouds,overcast clouds,0.0,0
2023-10-27 07:00:00,14.03,13.97,1016,95,2.22,170,100,Clouds,overcast clouds,0.0,0
2023-10-27 08:00:00,14.17,14.12,1016,95,0.89,225,100,Clouds,overcast clouds,0.0,0
2023-10-27 09:00:00,14.35,14.32,1015,95,2.41,184,100,Clouds,overcast clouds,0.0,0
2023-10-27 10:00:00,14.96,14.94,1015,93,0.45,270,100,Clouds,overcast clouds,0.0,0
2023-10-27 11:00:00,15.02,14.98,1015,92,3.35,213,100,Clouds,overcast clouds,0.0,0
2023-10-27 12:00:00,14.94,14.87,1015,91,0.45,225,100,Clouds,overcast clouds,0.0,0
2023-10-27 13:00:00,15.44,15.36,1015,89,3.16,209,100,Clouds,overcast clouds,0.0,0
2023-10-27 14:00:00,16.11,16.07,1014,88,4.12,160,75,Clouds,broken clouds,0.0,0
2023-10-27 15:00:00,16.86,16.85,1014,86,1.34,225,96,Clouds,overcast clouds,0.0,0
2023-10-27 16:00:00,16.6,16.59,1014,87,6.17,220,100,Clouds,overcast clouds,0.0,0
2023-10-27 17:00:00,18.17,18.24,1014,84,4.63,210,100,Clouds,overcast clouds,0.0,0
2023-10-27 18:00:00,19.13,19.21,1013,81,2.68,225,100,Clouds,overcast clouds,0.0,0
2023-10-27 19:00:00,18.39,18.48,1012,84,5.66,230,100,Rain,light rain,0.45,0
2023-10-27 20:00:00,18.17,18.26,1012,85,5.14,230,100,Clouds,overcast clouds,0.0,0
2023-10-27 21:00:00,18.15,18.29,1012,87,3.3,235,100,Clouds,overcast clouds,0.0,0
2023-10-27 22:00:00,17.84,17.98,1012,88,3.48,235,100,Clouds,overcast clouds,0.0,0
2023-10-27 23:00:00,17.85,17.99,1011,88,3.48,240,100,Clouds,overcast clouds,0.0,0
