Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-04-22 00:00:00,6.67,4.74,1009,60,2.68,225,100,Clouds,overcast clouds,0,0
2024-04-22 01:00:00,6.28,1.92,1009,62,7.72,250,20,Clouds,few clouds,0,0
2024-04-22 02:00:00,5.73,2.74,1009,67,4.02,248,89,Clouds,overcast clouds,0,0
2024-04-22 03:00:00,1.96,-3.48,1011,88,7.2,330,75,Clouds,broken clouds,0,0
2024-04-22 04:00:00,1.81,-2.45,1012,85,4.63,310,100,Clouds,overcast clouds,0,0
2024-04-22 05:00:00,0.98,-0.38,1014,73,1.34,293,95,Clouds,overcast clouds,0,0
2024-04-22 06:00:00,0.17,0.17,1015,69,0.45,270,95,Clouds,overcast clouds,0,0
2024-04-22 07:00:00,-0.75,-2.34,1015,66,1.34,270,0,Clear,clear sky,0,0
2024-04-22 08:00:00,-1.38,-1.38,1016,67,0.89,293,0,Clear,clear sky,0,0
2024-04-22 09:00:00,-2.08,-2.08,1017,67,0.45,293,0,Clear,clear sky,0,0
2024-04-22 10:00:00,-2.64,-2.64,1018,69,0.89,293,1,Clear,clear sky,0,0
2024-04-22 11:00:00,-1.81,-1.81,1018,69,0.89,315,3,Clear,clear sky,0,0
2024-04-22 12:00:00,-0.94,-3.27,1019,60,1.79,293,1,Clear,clear sky,0,0
2024-04-22 13:00:00,-0.01,-3.63,1019,46,3.13,270,7,Clear,clear sky,0,0
2024-04-22 14:00:00,0.7,-1.37,1020,47,1.79,338,6,Clear,clear sky,0,0
2024-04-22 15:00:00,2.36,-1.1,1020,44,3.58,293,5,Clear,clear sky,0,0
2024-04-22 16:00:00,3.54,2.52,1020,42,1.34,293,4,Clear,clear sky,0,0
2024-04-22 17:00:00,4.55,1.56,1020,40,3.58,293,4,Clear,clear sky,0,0
2024-04-22 18:00:00,5.47,2.68,1019,39,3.58,248,8,Clear,clear sky,0,0
2024-04-22 19:00:00,6.31,3.99,1019,40,3.13,270,98,Clouds,overcast clouds,0,0
2024-04-22 20:00:00,7.28,4.43,1018,40,4.47,293,89,Clouds,overcast clouds,0,0
2024-04-22 21:00:00,8.02,6.35,1018,40,2.68,225,90,Clouds,overcast clouds,0,0
2024-04-22 22:00:00,8.17,6.53,1017,40,2.68,248,86,Clouds,overcast clouds,0,0
2024-04-22 23:00:00,8.05,6.72,1017,42,2.24,203,70,Clouds,broken clouds,0,0
