Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-03-01 00:00:00,-10.96,-10.96,1027,47,0.89,315,86,Clouds,overcast clouds,0,0
2024-03-01 01:00:00,-11.4,-16.78,1028,50,2.68,293,8,Clear,clear sky,0,0
2024-03-01 02:00:00,-11.49,-15.46,1029,50,1.79,270,7,Clear,clear sky,0,0
2024-03-01 03:00:00,-11.72,-15.72,1030,51,1.79,270,7,Clear,clear sky,0,0
2024-03-01 04:00:00,-11.97,-16.8,1030,53,2.24,315,14,Clouds,few clouds,0,0
2024-03-01 05:00:00,-12.1,-12.1,1030,56,0.89,293,23,Clouds,few clouds,0,0
2024-03-01 06:00:00,-12.17,-12.17,1031,58,0.89,270,34,Clouds,scattered clouds,0,0
2024-03-01 07:00:00,-12.33,-19.33,1031,61,4.79,270,13,Clouds,few clouds,0,0
2024-03-01 08:00:00,-12.52,-15.65,1031,63,1.34,248,45,Clouds,scattered clouds,0,0
2024-03-01 09:00:00,-12.43,-15.55,1032,65,1.34,225,45,Clouds,scattered clouds,0,0
2024-03-01 10:00:00,-12.29,-19.29,1032,65,4.28,271,35,Clouds,scattered clouds,0,0
2024-03-01 11:00:00,-12.31,-19.31,1032,66,3.98,270,29,Clouds,scattered clouds,0,0
2024-03-01 12:00:00,-11.95,-11.95,1033,69,0.89,225,26,Clouds,scattered clouds,0,0
2024-03-01 13:00:00,-9.63,-13.31,1033,65,1.79,248,12,Clouds,few clouds,0,0
2024-03-01 14:00:00,-7.93,-12.65,1033,58,2.68,248,11,Clouds,few clouds,0,0
2024-03-01 15:00:00,-6.06,-9.18,1033,51,1.79,293,12,Clouds,few clouds,0,0
2024-03-01 16:00:00,-4.48,-7.36,1033,52,1.79,203,13,Clouds,few clouds,0,0
2024-03-01 17:00:00,-3.83,-6.61,1032,55,1.79,203,27,Clouds,scattered clouds,0,0
2024-03-01 18:00:00,-2.94,-2.94,1032,57,0.89,180,34,Clouds,scattered clouds,0,0
2024-03-01 19:00:00,-1.61,-4.04,1031,61,1.79,203,89,Clouds,overcast clouds,0,0
2024-03-01 20:00:00,-1.38,-3.78,1030,64,1.79,248,90,Clouds,overcast clouds,0,0
2024-03-01 21:00:00,0.18,0.18,1030,61,0.45,203,83,Clouds,broken clouds,0,0
2024-03-01 22:00:00,-0.36,-1.9,1030,64,1.34,225,79,Clouds,broken clouds,0,0
2024-03-01 23:00:00,-1.44,-1.44,1029,69,0.9,122,69,Clouds,broken clouds,0,0
