Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-03-06 00:00:00,7.6,4.96,1014,89,4.18,165,100,Clouds,overcast clouds,0,0
2024-03-06 01:00:00,7.26,7.26,1014,90,0.45,203,100,Clouds,overcast clouds,0,0
2024-03-06 02:00:00,6.98,5.01,1014,92,2.82,176,100,Clouds,overcast clouds,0,0
2024-03-06 03:00:00,6.33,3.72,1014,93,3.6,210,75,Clouds,broken clouds,0,0
2024-03-06 04:00:00,6.49,5.05,1014,93,2.06,200,75,Clouds,broken clouds,0,0
2024-03-06 05:00:00,6.5,5.61,1014,94,1.54,360,100,Clouds,overcast clouds,0,0
2024-03-06 06:00:00,6.13,4.18,1014,95,2.57,120,100,Clouds,overcast clouds,0,0
2024-03-06 07:00:00,5.74,4.17,1014,96,2.06,30,100,Clouds,overcast clouds,0,0
2024-03-06 08:00:00,5.71,4.02,1015,97,2.18,357,100,Clouds,overcast clouds,0,0
2024-03-06 09:00:00,5.14,3.01,1016,97,2.57,350,100,Mist,mist,0,0
2024-03-06 10:00:00,4.88,1.12,1016,97,5.14,20,100,Mist,mist,0,0
2024-03-06 11:00:00,4.61,0.78,1017,98,5.14,20,100,Mist,mist,0,0
2024-03-06 12:00:00,4.17,-0.23,1017,97,6.17,40,100,Clouds,overcast clouds,0,0
2024-03-06 13:00:00,3.84,-0.43,1018,94,5.66,30,100,Clouds,overcast clouds,0,0
2024-03-06 14:00:00,3.8,-1.63,1018,94,8.75,30,100,Clouds,overcast clouds,0,0
2024-03-06 15:00:00,3.75,2.75,1019,94,1.34,45,100,Clouds,overcast clouds,0,0
2024-03-06 16:00:00,3.72,-0.8,1019,94,6.17,30,100,Clouds,overcast clouds,0,0
2024-03-06 17:00:00,3.81,-0.69,1019,94,6.17,30,100,Clouds,overcast clouds,0,0
2024-03-06 18:00:00,3.93,-0.94,1019,93,7.2,30,100,Clouds,overcast clouds,0,0
2024-03-06 19:00:00,3.53,-1.45,1019,94,7.2,30,100,Clouds,overcast clouds,0,0
2024-03-06 20:00:00,3.2,-1.68,1019,95,6.69,20,100,Mist,mist,0,0
2024-03-06 21:00:00,3.14,-2.15,1019,94,7.72,30,100,Drizzle,light intensity drizzle,0,0
2024-03-06 22:00:00,3.15,-1.53,1020,93,6.17,10,100,Mist,mist,0,0
2024-03-06 23:00:00,3.33,-1.51,1019,90,6.69,20,100,Drizzle,light intensity drizzle,0,0
