Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-03-26 00:00:00,4.82,3.12,1031,48,2.04,100,26,Clouds,scattered clouds,0,0
2024-03-26 01:00:00,3.72,3.72,1029,50,0.45,68,3,Clear,clear sky,0,0
2024-03-26 02:00:00,2.41,-0.46,1029,56,2.82,109,1,Clear,clear sky,0,0
2024-03-26 03:00:00,1.48,-1.8,1029,62,3.09,40,0,Clear,clear sky,0,0
2024-03-26 04:00:00,0.71,0.71,1029,70,0.89,90,1,Clear,clear sky,0,0
2024-03-26 05:00:00,0.98,-0.38,1028,64,1.34,90,1,Clear,clear sky,0,0
2024-03-26 06:00:00,1.29,1.29,1028,60,0.89,68,20,Clouds,few clouds,0,0
2024-03-26 07:00:00,0.69,0.69,1027,60,0.45,68,8,Clear,clear sky,0,0
2024-03-26 08:00:00,0.37,0.37,1027,62,0.45,68,6,Clear,clear sky,0,0
2024-03-26 09:00:00,-0.67,-0.67,1028,70,0.45,23,6,Clear,clear sky,0,0
2024-03-26 10:00:00,-1.41,-1.41,1028,75,0.89,45,8,Clear,clear sky,0,0
2024-03-26 11:00:00,-1.44,-1.44,1027,72,0.89,45,16,Clouds,few clouds,0,0
2024-03-26 12:00:00,0.37,-1.07,1026,61,1.34,45,26,Clouds,scattered clouds,0,0
2024-03-26 13:00:00,1.24,-0.75,1026,57,1.79,23,18,Clouds,few clouds,0,0
2024-03-26 14:00:00,2.65,0.88,1026,56,1.79,68,59,Clouds,broken clouds,0,0
2024-03-26 15:00:00,4.46,1.45,1025,52,3.58,68,73,Clouds,broken clouds,0,0
2024-03-26 16:00:00,6.19,4.53,1025,47,2.24,90,79,Clouds,broken clouds,0,0
2024-03-26 17:00:00,8.01,5.04,1024,43,5.14,50,100,Clouds,overcast clouds,0,0
2024-03-26 18:00:00,9.16,8.4,1024,43,1.79,68,86,Clouds,overcast clouds,0,0
2024-03-26 19:00:00,10.26,8.46,1023,43,1.79,45,100,Clouds,overcast clouds,0,0
2024-03-26 20:00:00,10.79,9.18,1022,48,2.68,23,100,Clouds,overcast clouds,0,0
2024-03-26 21:00:00,10.24,8.7,1021,53,2.24,23,100,Clouds,overcast clouds,0,0
2024-03-26 22:00:00,9.7,8.65,1019,54,2.24,68,100,Clouds,overcast clouds,0,0
2024-03-26 23:00:00,8.09,8.09,1019,57,0.89,90,100,Clouds,overcast clouds,0,0
