Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-04-08 00:00:00,9.08,9.08,1020,58,0.45,225,6,Clear,clear sky,0,0
2024-04-08 01:00:00,7.9,6.48,1020,64,2.31,218,5,Clear,clear sky,0,0
2024-04-08 02:00:00,6.89,5.29,1020,67,2.31,236,3,Clear,clear sky,0,0
2024-04-08 03:00:00,6.18,4.65,1020,68,2.1,252,2,Clear,clear sky,0,0
2024-04-08 04:00:00,4.91,3.68,1020,72,1.63,279,1,Clear,clear sky,0,0
2024-04-08 05:00:00,4.52,3.51,1020,73,1.42,299,1,Clear,clear sky,0,0
2024-04-08 06:00:00,3.79,3.79,1020,75,0.87,288,1,Clear,clear sky,0,0
2024-04-08 07:00:00,2.93,2.93,1020,78,0.65,270,0,Clear,clear sky,0,0
2024-04-08 08:00:00,3.03,3.03,1020,76,1.1,222,0,Clear,clear sky,0,0
2024-04-08 09:00:00,2.08,0.85,1020,80,1.35,227,0,Clear,clear sky,0,0
2024-04-08 10:00:00,1.84,-0.91,1020,79,2.57,250,0,Clear,clear sky,0,0
2024-04-08 11:00:00,1.95,0.64,1020,81,1.39,231,0,Clear,clear sky,0,0
2024-04-08 12:00:00,4.38,2.88,1021,76,1.79,270,0,Clear,clear sky,0,0
2024-04-08 13:00:00,6.85,6.85,1021,69,0.89,248,0,Clear,clear sky,0,0
2024-04-08 14:00:00,9.16,9.16,1020,61,0.89,270,0,Clear,clear sky,0,0
2024-04-08 15:00:00,11.15,9.78,1020,56,0.45,225,0,Clear,clear sky,0,0
2024-04-08 16:00:00,13.44,12.15,1019,50,1.79,270,0,Clear,clear sky,0,0
2024-04-08 17:00:00,15.61,14.24,1019,39,2.24,203,0,Clear,clear sky,0,0
2024-04-08 18:00:00,16.72,15.36,1018,35,2.68,270,2,Clear,clear sky,0,0
2024-04-08 19:00:00,17.42,16.08,1017,33,2.68,270,98,Clouds,overcast clouds,0,0
2024-04-08 20:00:00,15.78,14.38,1016,37,0.89,225,99,Clouds,overcast clouds,0,0
2024-04-08 21:00:00,16.75,15.39,1016,35,3.13,248,99,Clouds,overcast clouds,0,0
2024-04-08 22:00:00,16.92,15.58,1016,35,1.79,270,100,Clouds,overcast clouds,0,0
2024-04-08 23:00:00,15.56,14.19,1016,39,0.89,248,100,Clouds,overcast clouds,0,0
