Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-02-14 00:00:00,-0.09,-0.09,1005,64,0.89,248,44,Clouds,scattered clouds,0,0.0
2024-02-14 01:00:00,-0.46,-0.46,1005,67,0.89,293,100,Snow,light snow,0,0.1
2024-02-14 02:00:00,-0.58,-6.97,1005,73,7.72,350,100,Snow,snow,0,0.93
2024-02-14 03:00:00,-2.66,-9.18,1005,89,6.69,10,100,Snow,snow,0,1.18
2024-02-14 04:00:00,-5.14,-12.14,1007,89,8.23,360,100,Snow,light snow,0,0.27
2024-02-14 05:00:00,-6.95,-13.95,1008,86,6.17,360,100,Snow,light snow,0,0.35
2024-02-14 06:00:00,-7.56,-14.56,1009,73,7.72,350,75,Snow,light snow,0,0.38
2024-02-14 07:00:00,-8.74,-15.74,1011,72,7.2,340,100,Clouds,overcast clouds,0,0.0
2024-02-14 08:00:00,-9.81,-14.89,1013,71,2.68,338,64,Clouds,broken clouds,0,0.0
2024-02-14 09:00:00,-10.29,-14.07,1014,68,1.79,293,45,Clouds,scattered clouds,0,0.0
2024-02-14 10:00:00,-10.3,-17.3,1014,68,6.69,300,100,Haze,haze,0,0.0
2024-02-14 11:00:00,-10.2,-17.2,1013,72,5.41,293,34,Clouds,scattered clouds,0,0.0
2024-02-14 12:00:00,-10.51,-15.72,1015,69,2.68,270,38,Clouds,scattered clouds,0,0.0
2024-02-14 13:00:00,-10.48,-17.48,1015,65,5.66,300,75,Clouds,broken clouds,0,0.0
2024-02-14 14:00:00,-10.3,-14.08,1016,65,1.79,248,31,Clouds,scattered clouds,0,0.0
2024-02-14 15:00:00,-8.71,-15.0,1016,66,4.02,270,39,Clouds,scattered clouds,0,0.0
2024-02-14 16:00:00,-7.86,-14.86,1015,64,9.77,280,20,Clouds,few clouds,0,0.0
2024-02-14 17:00:00,-7.4,-14.4,1015,63,8.75,280,20,Clouds,few clouds,0,0.0
2024-02-14 18:00:00,-6.17,-11.05,1014,62,3.13,270,67,Clouds,broken clouds,0,0.0
2024-02-14 19:00:00,-5.46,-11.01,1014,56,4.02,293,100,Clouds,overcast clouds,0,0.0
2024-02-14 20:00:00,-4.6,-9.16,1015,53,3.13,315,100,Clouds,overcast clouds,0,0.0
2024-02-14 21:00:00,-4.54,-9.88,1015,51,4.02,270,93,Clouds,overcast clouds,0,0.0
2024-02-14 22:00:00,-4.87,-11.87,1016,53,6.85,294,82,Clouds,broken clouds,0,0.0
2024-02-14 23:00:00,-5.43,-8.45,1017,54,1.79,293,68,Clouds,broken clouds,0,0.0
