Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-04-12 00:00:00,11.94,11.49,1008,88,1.34,135,94,Clouds,overcast clouds,0.0,0
2024-04-12 01:00:00,11.52,11.03,1008,88,4.21,136,97,Clouds,overcast clouds,0.0,0
2024-04-12 02:00:00,11.59,11.08,1007,87,3.95,130,97,Clouds,overcast clouds,0.0,0
2024-04-12 03:00:00,11.67,11.16,1006,87,3.72,122,77,Clouds,broken clouds,0.0,0
2024-04-12 04:00:00,11.36,10.82,1005,87,6.69,130,75,Rain,light intensity shower rain,2.18,0
2024-04-12 05:00:00,11.04,10.63,1004,93,1.34,68,86,Rain,moderate rain,2.84,0
2024-04-12 06:00:00,11.43,11.08,1002,94,1.79,90,91,Rain,moderate rain,1.4,0
2024-04-12 07:00:00,11.6,11.24,1001,93,0.89,90,100,Rain,light rain,0.92,0
2024-04-12 08:00:00,11.83,11.47,1000,92,6.69,140,100,Clouds,overcast clouds,0.0,0
2024-04-12 09:00:00,11.94,11.57,999,91,3.09,140,100,Clouds,overcast clouds,0.0,0
2024-04-12 10:00:00,12.2,11.88,997,92,3.6,100,100,Clouds,overcast clouds,0.0,0
2024-04-12 11:00:00,13.16,12.88,996,90,2.57,80,100,Clouds,overcast clouds,0.0,0
2024-04-12 12:00:00,14.05,13.81,994,88,6.17,130,100,Clouds,overcast clouds,0.0,0
2024-04-12 13:00:00,14.94,14.79,993,88,4.02,90,100,Clouds,overcast clouds,0.0,0
2024-04-12 14:00:00,17.13,17.04,991,82,13.38,130,75,Clouds,broken clouds,0.0,0
2024-04-12 15:00:00,18.54,18.46,991,77,4.47,135,97,Clouds,overcast clouds,0.0,0
2024-04-12 16:00:00,19.42,19.35,989,74,3.13,135,92,Clouds,overcast clouds,0.0,0
2024-04-12 17:00:00,18.91,18.66,988,69,7.64,139,88,Clouds,overcast clouds,0.0,0
2024-04-12 18:00:00,20.95,20.8,986,65,10.8,160,100,Clouds,overcast clouds,0.0,0
2024-04-12 19:00:00,18.11,17.99,986,77,11.32,170,100,Clouds,overcast clouds,0.0,0
2024-04-12 20:00:00,12.41,12.0,987,88,11.83,240,100,Rain,shower rain,1.47,0
2024-04-12 21:00:00,11.12,10.69,987,92,6.69,240,100,Rain,shower rain,3.32,0
2024-04-12 22:00:00,10.29,9.83,987,94,5.66,260,100,Rain,light intensity shower rain,3.87,0
2024-04-12 23:00:00,9.97,7.7,988,94,4.63,260,100,Rain,moderate rain,1.89,0
