Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-04-14 00:00:00,3.27,-1.79,1002,87,7.2,270,100,Clouds,overcast clouds,0,0
2024-04-14 01:00:00,2.89,-2.98,1004,87,9.26,280,100,Clouds,overcast clouds,0,0
2024-04-14 02:00:00,3.17,-2.11,1005,85,7.72,290,100,Clouds,overcast clouds,0,0
2024-04-14 03:00:00,3.38,-1.45,1005,86,6.69,270,100,Clouds,overcast clouds,0,0
2024-04-14 04:00:00,3.44,-1.16,1005,85,6.17,270,100,Clouds,overcast clouds,0,0
2024-04-14 05:00:00,3.4,0.85,1006,85,2.68,248,100,Clouds,overcast clouds,0,0
2024-04-14 06:00:00,3.53,-0.46,1006,84,4.92,248,100,Clouds,overcast clouds,0,0
2024-04-14 07:00:00,3.45,0.54,1007,83,3.13,293,100,Clouds,overcast clouds,0,0
2024-04-14 08:00:00,3.29,0.03,1008,85,3.58,248,100,Clouds,overcast clouds,0,0
2024-04-14 09:00:00,3.09,0.11,1008,85,3.13,248,87,Clouds,overcast clouds,0,0
2024-04-14 10:00:00,2.55,2.55,1008,84,0.89,270,67,Clouds,broken clouds,0,0
2024-04-14 11:00:00,2.97,0.75,1008,85,2.24,248,56,Clouds,broken clouds,0,0
2024-04-14 12:00:00,4.85,1.93,1009,81,3.58,248,54,Clouds,broken clouds,0,0
2024-04-14 13:00:00,6.51,4.23,1008,78,3.13,248,11,Clouds,few clouds,0,0
2024-04-14 14:00:00,7.8,5.52,1008,75,3.58,248,11,Clouds,few clouds,0,0
2024-04-14 15:00:00,9.65,8.02,1007,69,3.13,248,11,Clouds,few clouds,0,0
2024-04-14 16:00:00,10.75,9.53,1006,63,2.68,248,23,Clouds,few clouds,0,0
2024-04-14 17:00:00,11.33,10.16,1006,63,2.24,203,38,Clouds,scattered clouds,0,0
2024-04-14 18:00:00,11.04,9.79,1006,61,3.58,225,41,Clouds,scattered clouds,0,0
2024-04-14 19:00:00,10.24,8.99,1005,64,3.13,225,100,Clouds,overcast clouds,0,0
2024-04-14 20:00:00,8.94,5.67,1005,71,6.69,230,100,Clouds,overcast clouds,0,0
2024-04-14 21:00:00,7.55,7.05,1005,84,1.34,248,100,Clouds,overcast clouds,0,0
2024-04-14 22:00:00,7.24,4.78,1005,88,3.68,252,100,Clouds,overcast clouds,0,0
2024-04-14 23:00:00,6.99,4.52,1005,89,3.6,230,100,Clouds,overcast clouds,0,0
