Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-02-28 00:00:00,10.58,9.23,1006,59,6.56,160,45,Clouds,scattered clouds,0.0,0
2024-02-28 01:00:00,10.42,9.14,1006,62,5.7,160,79,Clouds,broken clouds,0.0,0
2024-02-28 02:00:00,9.9,7.46,1006,61,5.01,162,63,Clouds,broken clouds,0.0,0
2024-02-28 03:00:00,8.88,6.5,1006,66,4.26,164,75,Clouds,broken clouds,0.0,0
2024-02-28 04:00:00,9.34,6.98,1005,64,4.46,152,81,Clouds,broken clouds,0.0,0
2024-02-28 05:00:00,9.51,7.19,1005,66,4.48,161,85,Clouds,overcast clouds,0.0,0
2024-02-28 06:00:00,9.56,5.91,1003,72,8.75,170,100,Rain,light intensity shower rain,0.14,0
2024-02-28 07:00:00,8.73,5.25,1003,85,7.2,170,100,Clouds,overcast clouds,0.0,0
2024-02-28 08:00:00,8.35,5.99,1003,89,3.96,160,100,Clouds,overcast clouds,0.0,0
2024-02-28 09:00:00,8.41,5.98,1003,91,4.14,158,100,Clouds,overcast clouds,0.0,0
2024-02-28 10:00:00,8.27,5.39,1002,91,5.09,158,100,Clouds,overcast clouds,0.0,0
2024-02-28 11:00:00,8.48,5.37,1001,91,5.83,162,100,Clouds,overcast clouds,0.0,0
2024-02-28 12:00:00,8.83,8.02,1000,90,1.79,135,100,Clouds,overcast clouds,0.0,0
2024-02-28 13:00:00,9.5,8.42,999,90,2.24,158,97,Clouds,overcast clouds,0.0,0
2024-02-28 14:00:00,10.91,10.35,998,88,6.69,170,75,Clouds,broken clouds,0.0,0
2024-02-28 15:00:00,11.86,11.29,996,84,8.75,150,75,Clouds,broken clouds,0.0,0
2024-02-28 16:00:00,12.55,12.03,995,83,8.75,140,100,Clouds,overcast clouds,0.0,0
2024-02-28 17:00:00,12.65,12.11,993,82,10.8,170,100,Clouds,overcast clouds,0.0,0
2024-02-28 18:00:00,12.49,11.99,993,84,7.47,169,88,Clouds,overcast clouds,0.0,0
2024-02-28 19:00:00,12.93,12.45,990,83,3.58,135,100,Clouds,overcast clouds,0.0,0
2024-02-28 20:00:00,12.9,12.41,989,83,3.13,135,100,Clouds,overcast clouds,0.0,0
2024-02-28 21:00:00,13.19,12.76,988,84,2.24,158,70,Clouds,broken clouds,0.0,0
2024-02-28 22:00:00,12.71,12.26,987,85,1.34,135,80,Clouds,broken clouds,0.0,0
2024-02-28 23:00:00,12.56,12.12,986,86,2.24,203,82,Clouds,broken clouds,0.0,0
