Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-26 00:00:00,0.54,-2.11,1023,75,2.24,225,64,Clouds,broken clouds,0,0
2023-11-26 01:00:00,0.37,-1.75,1024,76,1.79,180,100,Clouds,overcast clouds,0,0
2023-11-26 02:00:00,0.32,-1.81,1024,78,1.79,225,100,Clouds,overcast clouds,0,0
2023-11-26 03:00:00,0.65,-1.98,1023,79,2.24,248,100,Clouds,overcast clouds,0,0
2023-11-26 04:00:00,0.84,-2.6,1023,79,3.13,248,100,Clouds,overcast clouds,0,0
2023-11-26 05:00:00,0.76,-2.3,1024,80,2.68,248,100,Clouds,overcast clouds,0,0
2023-11-26 06:00:00,0.81,0.81,1024,78,0.89,248,100,Clouds,overcast clouds,0,0
2023-11-26 07:00:00,0.94,-0.43,1023,77,1.34,248,100,Clouds,overcast clouds,0,0
2023-11-26 08:00:00,0.85,-0.53,1024,76,1.34,248,100,Clouds,overcast clouds,0,0
2023-11-26 09:00:00,0.78,0.78,1023,76,0.89,203,100,Clouds,overcast clouds,0,0
2023-11-26 10:00:00,0.56,0.56,1023,77,0.89,203,100,Clouds,overcast clouds,0,0
2023-11-26 11:00:00,-0.39,-2.94,1023,79,2.02,184,94,Clouds,overcast clouds,0,0
2023-11-26 12:00:00,-1.04,-3.45,1023,81,1.84,171,89,Clouds,overcast clouds,0,0
2023-11-26 13:00:00,-0.25,-0.25,1023,80,0.89,180,90,Clouds,overcast clouds,0,0
2023-11-26 14:00:00,0.63,0.63,1023,78,0.89,225,95,Clouds,overcast clouds,0,0
2023-11-26 15:00:00,1.69,1.69,1022,75,0.89,158,97,Clouds,overcast clouds,0,0
2023-11-26 16:00:00,2.8,1.05,1021,72,1.79,135,94,Clouds,overcast clouds,0,0
2023-11-26 17:00:00,4.43,4.43,1020,66,0.89,158,95,Clouds,overcast clouds,0,0
2023-11-26 18:00:00,3.76,2.76,1019,66,1.34,135,96,Clouds,overcast clouds,0,0
2023-11-26 19:00:00,3.95,1.9,1018,63,2.24,113,100,Clouds,overcast clouds,0,0
2023-11-26 20:00:00,3.91,3.91,1017,62,0.89,158,100,Clouds,overcast clouds,0,0
2023-11-26 21:00:00,3.45,1.31,1016,62,2.24,113,100,Clouds,overcast clouds,0,0
2023-11-26 22:00:00,3.22,1.54,1015,64,1.79,113,100,Clouds,overcast clouds,0,0
2023-11-26 23:00:00,3.03,0.41,1013,66,2.68,135,100,Clouds,overcast clouds,0,0
