Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-24 00:00:00,6.61,6.61,1024,85,0.45,248,11,Clouds,few clouds,0,0
2023-10-24 01:00:00,5.86,5.86,1024,86,0.45,270,0,Clear,clear sky,0,0
2023-10-24 02:00:00,4.97,3.1,1024,88,2.24,231,3,Clear,clear sky,0,0
2023-10-24 03:00:00,3.97,2.02,1024,91,2.14,221,5,Clear,clear sky,0,0
2023-10-24 04:00:00,3.68,1.55,1025,92,2.27,222,6,Clear,clear sky,0,0
2023-10-24 05:00:00,3.39,0.86,1025,93,2.65,223,22,Clouds,few clouds,0,0
2023-10-24 06:00:00,3.31,1.12,1025,93,2.27,214,28,Clouds,scattered clouds,0,0
2023-10-24 07:00:00,3.3,1.0,1025,93,2.38,217,100,Clouds,overcast clouds,0,0
2023-10-24 08:00:00,3.72,1.68,1025,93,2.19,221,100,Clouds,overcast clouds,0,0
2023-10-24 09:00:00,4.02,2.06,1026,93,2.16,179,100,Clouds,overcast clouds,0,0
2023-10-24 10:00:00,4.82,3.5,1026,91,1.69,221,98,Clouds,overcast clouds,0,0
2023-10-24 11:00:00,5.1,3.42,1026,91,2.06,160,100,Clouds,overcast clouds,0,0
2023-10-24 12:00:00,5.2,3.08,1026,90,2.57,170,100,Clouds,overcast clouds,0,0
2023-10-24 13:00:00,6.11,3.45,1026,86,3.6,170,75,Clouds,broken clouds,0,0
2023-10-24 14:00:00,7.34,5.77,1026,86,2.37,174,21,Clouds,few clouds,0,0
2023-10-24 15:00:00,9.64,8.5,1025,79,2.35,184,45,Clouds,scattered clouds,0,0
2023-10-24 16:00:00,10.09,9.14,1025,76,2.46,175,57,Clouds,broken clouds,0,0
2023-10-24 17:00:00,10.43,9.51,1024,76,0.45,180,59,Clouds,broken clouds,0,0
2023-10-24 18:00:00,10.98,10.09,1024,75,0.89,113,62,Clouds,broken clouds,0,0
2023-10-24 19:00:00,11.15,10.28,1023,75,0.89,158,62,Clouds,broken clouds,0,0
2023-10-24 20:00:00,11.09,10.27,1023,77,0.45,113,81,Clouds,broken clouds,0,0
2023-10-24 21:00:00,10.46,9.6,1022,78,0.89,135,87,Clouds,overcast clouds,0,0
2023-10-24 22:00:00,10.07,9.22,1022,80,0.89,135,90,Clouds,overcast clouds,0,0
2023-10-24 23:00:00,9.29,9.29,1021,83,0.89,90,92,Clouds,overcast clouds,0,0
