Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-01-10 00:00:00,-4.09,-11.09,1010,94,7.2,40,100,Snow,snow,0.0,4.13
2024-01-10 01:00:00,-2.51,-8.14,1007,96,5.14,80,100,Snow,snow,0.0,1.14
2024-01-10 02:00:00,-1.93,-8.93,1005,95,8.75,70,100,Snow,snow,0.0,1.85
2024-01-10 03:00:00,-1.54,-8.54,1001,96,8.75,80,100,Snow,snow,0.0,0.54
2024-01-10 04:00:00,-1.4,-8.03,999,96,7.72,70,100,Snow,snow,0.0,0.75
2024-01-10 05:00:00,-0.9,-6.68,996,96,6.17,70,100,Snow,light rain and snow,0.0,3.65
2024-01-10 06:00:00,-0.21,-5.8,993,95,6.17,60,100,Rain,moderate rain,1.76,0.0
2024-01-10 07:00:00,0.73,-4.61,990,96,6.17,80,100,Clouds,overcast clouds,0.0,0.0
2024-01-10 08:00:00,1.56,-3.04,988,93,5.14,100,100,Clouds,overcast clouds,0.0,0.0
2024-01-10 09:00:00,2.26,-2.88,984,92,6.69,120,100,Clouds,overcast clouds,0.0,0.0
2024-01-10 10:00:00,2.2,1.0,982,93,1.34,23,100,Clouds,overcast clouds,0.0,0.0
2024-01-10 11:00:00,1.53,-1.74,982,93,3.09,30,100,Rain,moderate rain,1.24,0.0
2024-01-10 12:00:00,1.1,-1.25,981,95,2.06,30,100,Snow,snow,0.0,3.16
2024-01-10 13:00:00,1.12,-3.3,981,95,4.63,40,100,Rain,light rain,0.23,0.0
2024-01-10 14:00:00,1.05,-0.62,981,95,1.54,320,100,Rain,light rain,0.35,0.0
2024-01-10 15:00:00,0.91,-1.47,981,96,2.06,300,100,Rain,moderate rain,1.27,0.0
2024-01-10 16:00:00,1.05,-1.3,982,97,2.06,280,100,Rain,light rain,0.51,0.0
2024-01-10 17:00:00,2.07,-1.47,981,95,3.6,250,75,Mist,mist,0.0,0.0
2024-01-10 18:00:00,3.39,-0.13,982,91,4.02,248,94,Clouds,overcast clouds,0.0,0.0
2024-01-10 19:00:00,3.97,-0.58,983,86,6.4,245,96,Clouds,overcast clouds,0.0,0.0
2024-01-10 20:00:00,3.94,-0.64,984,83,6.46,248,74,Clouds,broken clouds,0.0,0.0
2024-01-10 21:00:00,4.02,0.1,985,80,5.03,235,55,Clouds,broken clouds,0.0,0.0
2024-01-10 22:00:00,3.14,0.54,987,82,2.68,270,61,Clouds,broken clouds,0.0,0.0
2024-01-10 23:00:00,2.57,-2.49,989,84,6.69,220,100,Clouds,overcast clouds,0.0,0.0
