Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-05 00:00:00,22.62,22.66,1020,66,2.23,132,2,Clear,clear sky,0,0
2023-10-05 01:00:00,21.52,21.53,1019,69,2.6,136,0,Clear,clear sky,0,0
2023-10-05 02:00:00,20.57,20.59,1019,73,2.98,153,0,Clear,clear sky,0,0
2023-10-05 03:00:00,19.91,19.94,1020,76,2.69,167,0,Clear,clear sky,0,0
2023-10-05 04:00:00,20.1,20.15,1019,76,0.45,203,0,Clear,clear sky,0,0
2023-10-05 05:00:00,19.3,19.32,1020,78,1.92,174,0,Clear,clear sky,0,0
2023-10-05 06:00:00,18.5,18.47,1020,79,1.89,169,0,Clear,clear sky,0,0
2023-10-05 07:00:00,18.06,18.04,1020,81,1.81,162,5,Clear,clear sky,0,0
2023-10-05 08:00:00,18.46,18.45,1020,80,2.0,159,9,Clear,clear sky,0,0
2023-10-05 09:00:00,18.19,18.21,1020,82,0.89,135,28,Clouds,scattered clouds,0,0
2023-10-05 10:00:00,18.11,18.14,1020,83,0.45,158,46,Clouds,scattered clouds,0,0
2023-10-05 11:00:00,18.04,18.09,1020,84,2.4,169,45,Clouds,scattered clouds,0,0
2023-10-05 12:00:00,19.34,19.47,1020,82,0.89,203,54,Clouds,broken clouds,0,0
2023-10-05 13:00:00,20.86,20.99,1020,76,1.34,203,100,Clouds,overcast clouds,0,0
2023-10-05 14:00:00,22.96,23.19,1020,72,0.89,225,100,Clouds,overcast clouds,0,0
2023-10-05 15:00:00,24.24,24.52,1020,69,1.79,203,93,Clouds,overcast clouds,0,0
2023-10-05 16:00:00,25.37,25.58,1019,62,1.79,203,95,Clouds,overcast clouds,0,0
2023-10-05 17:00:00,26.19,26.19,1019,56,0.89,225,96,Clouds,overcast clouds,0,0
2023-10-05 18:00:00,27.11,27.59,1018,51,1.34,270,100,Clouds,overcast clouds,0,0
2023-10-05 19:00:00,27.85,28.46,1017,52,0.45,113,100,Clouds,overcast clouds,0,0
2023-10-05 20:00:00,27.2,27.88,1017,54,0.89,135,100,Clouds,overcast clouds,0,0
2023-10-05 21:00:00,26.61,26.61,1016,57,0.89,180,100,Clouds,overcast clouds,0,0
2023-10-05 22:00:00,24.61,24.67,1016,59,0.89,135,100,Clouds,overcast clouds,0,0
2023-10-05 23:00:00,23.15,23.09,1016,60,3.86,172,100,Clouds,overcast clouds,0,0
