Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2024-01-31 00:00:00,-7.51,-11.31,1023,95,2.07,33,100,Clouds,overcast clouds,0,0
2024-01-31 01:00:00,-13.71,-18.43,1023,96,2.0,18,100,Clouds,overcast clouds,0,0
2024-01-31 02:00:00,-14.1,-19.08,1022,96,2.11,23,100,Clouds,overcast clouds,0,0
2024-01-31 03:00:00,-14.47,-19.1,1022,97,1.89,17,100,Clouds,overcast clouds,0,0
2024-01-31 04:00:00,-7.05,-10.36,1022,96,1.81,23,100,Clouds,overcast clouds,0,0
2024-01-31 05:00:00,-12.26,-15.93,1022,96,1.59,39,100,Clouds,overcast clouds,0,0
2024-01-31 06:00:00,-12.56,-15.94,1021,97,1.44,34,100,Clouds,overcast clouds,0,0
2024-01-31 07:00:00,-13.05,-16.52,1021,97,1.45,26,99,Clouds,overcast clouds,0,0
2024-01-31 08:00:00,-8.17,-8.17,1021,97,1.06,36,100,Clouds,overcast clouds,0,0
2024-01-31 09:00:00,-7.52,-7.52,1020,73,0.0,0,100,Clouds,overcast clouds,0,0
2024-01-31 10:00:00,-14.44,-17.95,1020,98,1.39,4,100,Clouds,overcast clouds,0,0
2024-01-31 11:00:00,-13.03,-13.03,1020,97,0.4,59,100,Clouds,overcast clouds,0,0
2024-01-31 12:00:00,-6.62,-6.62,1019,98,0.17,309,100,Clouds,overcast clouds,0,0
2024-01-31 13:00:00,-5.91,-5.91,1020,84,0.48,305,100,Clouds,overcast clouds,0,0
2024-01-31 14:00:00,-5.88,-5.88,1019,83,0.45,90,100,Clouds,overcast clouds,0,0
2024-01-31 15:00:00,-4.45,-4.45,1019,79,1.03,10,100,Clouds,overcast clouds,0,0
2024-01-31 16:00:00,-3.29,-5.84,1018,79,1.7,229,100,Clouds,overcast clouds,0,0
2024-01-31 17:00:00,-1.44,-1.44,1018,78,0.45,293,100,Clouds,overcast clouds,0,0
2024-01-31 18:00:00,-1.06,-4.35,1017,79,2.57,240,100,Clouds,overcast clouds,0,0
2024-01-31 19:00:00,-0.3,-1.83,1016,80,1.34,248,97,Clouds,overcast clouds,0,0
2024-01-31 20:00:00,-0.13,-1.64,1016,81,1.34,203,95,Clouds,overcast clouds,0,0
2024-01-31 21:00:00,-0.2,-0.2,1015,81,0.89,248,97,Clouds,overcast clouds,0,0
2024-01-31 22:00:00,-0.12,-3.72,1015,82,3.09,210,100,Clouds,overcast clouds,0,0
2024-01-31 23:00:00,-0.14,-4.16,1016,83,3.6,210,100,Clouds,overcast clouds,0,0
