Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-11-08 00:00:00,1.97,-3.25,1011,73,6.69,310,100,Clouds,overcast clouds,0,0
2023-11-08 01:00:00,1.48,-1.44,1013,72,2.68,293,100,Clouds,overcast clouds,0,0
2023-11-08 02:00:00,1.01,-1.01,1013,72,1.79,315,100,Clouds,overcast clouds,0,0
2023-11-08 03:00:00,0.69,-0.71,1014,70,1.34,293,98,Clouds,overcast clouds,0,0
2023-11-08 04:00:00,0.22,-3.71,1015,69,3.58,293,80,Clouds,broken clouds,0,0
2023-11-08 05:00:00,-0.42,-3.23,1015,69,2.24,293,67,Clouds,broken clouds,0,0
2023-11-08 06:00:00,-0.57,-5.0,1016,66,4.02,270,59,Clouds,broken clouds,0,0
2023-11-08 07:00:00,-0.62,-4.36,1016,67,3.13,293,8,Clear,clear sky,0,0
2023-11-08 08:00:00,-0.55,-3.86,1017,68,2.68,315,7,Clear,clear sky,0,0
2023-11-08 09:00:00,-0.73,-3.03,1018,67,1.79,293,7,Clear,clear sky,0,0
2023-11-08 10:00:00,-1.1,-4.51,1019,66,2.68,293,8,Clear,clear sky,0,0
2023-11-08 11:00:00,-1.45,-5.74,1019,65,3.58,293,7,Clear,clear sky,0,0
2023-11-08 12:00:00,-1.81,-4.87,1020,65,2.24,293,7,Clear,clear sky,0,0
2023-11-08 13:00:00,-1.53,-3.95,1021,66,1.79,315,6,Clear,clear sky,0,0
2023-11-08 14:00:00,-0.9,-3.22,1022,65,1.79,270,6,Clear,clear sky,0,0
2023-11-08 15:00:00,0.52,0.52,1022,60,0.45,270,6,Clear,clear sky,0,0
2023-11-08 16:00:00,1.75,-0.69,1021,60,2.24,293,6,Clear,clear sky,0,0
2023-11-08 17:00:00,2.68,1.54,1021,57,1.34,248,6,Clear,clear sky,0,0
2023-11-08 18:00:00,3.55,3.55,1020,54,0.89,338,6,Clear,clear sky,0,0
2023-11-08 19:00:00,4.1,4.1,1020,53,0.45,315,11,Clouds,few clouds,0,0
2023-11-08 20:00:00,4.01,3.05,1021,52,1.34,293,10,Clear,clear sky,0,0
2023-11-08 21:00:00,2.8,0.5,1022,56,2.29,327,39,Clouds,scattered clouds,0,0
2023-11-08 22:00:00,1.72,0.15,1021,59,1.54,270,75,Clouds,broken clouds,0,0
2023-11-08 23:00:00,0.72,0.72,1021,65,1.11,309,61,Clouds,broken clouds,0,0
