Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-29 00:00:00,8.31,7.42,1021,63,1.79,293,24,Clouds,few clouds,0,0
2023-10-29 01:00:00,7.43,6.92,1022,65,1.34,293,13,Clouds,few clouds,0,0
2023-10-29 02:00:00,6.78,6.78,1022,65,0.45,315,15,Clouds,few clouds,0,0
2023-10-29 03:00:00,5.94,5.94,1022,66,0.89,338,43,Clouds,scattered clouds,0,0
2023-10-29 04:00:00,5.33,5.33,1023,67,0.89,338,57,Clouds,broken clouds,0,0
2023-10-29 05:00:00,4.61,2.05,1024,69,2.98,333,66,Clouds,broken clouds,0,0
2023-10-29 06:00:00,4.06,4.06,1024,69,0.45,293,72,Clouds,broken clouds,0,0
2023-10-29 07:00:00,3.88,1.74,1025,69,2.32,337,100,Clouds,overcast clouds,0,0
2023-10-29 08:00:00,3.88,3.88,1024,68,0.45,315,100,Clouds,overcast clouds,0,0
2023-10-29 09:00:00,3.8,3.8,1024,68,0.89,315,100,Clouds,overcast clouds,0,0
2023-10-29 10:00:00,3.42,1.77,1024,67,1.79,0,100,Clouds,overcast clouds,0,0
2023-10-29 11:00:00,3.16,1.96,1026,65,1.42,2,100,Clouds,overcast clouds,0,0
2023-10-29 12:00:00,2.97,2.97,1025,67,0.89,0,100,Clouds,overcast clouds,0,0
2023-10-29 13:00:00,3.04,3.04,1026,66,0.89,0,100,Clouds,overcast clouds,0,0
2023-10-29 14:00:00,3.32,3.32,1025,66,0.89,68,100,Clouds,overcast clouds,0,0
2023-10-29 15:00:00,3.38,2.04,1025,68,1.54,50,100,Clouds,overcast clouds,0,0
2023-10-29 16:00:00,3.48,3.48,1024,70,1.03,50,100,Clouds,overcast clouds,0,0
2023-10-29 17:00:00,4.83,4.83,1024,67,0.89,225,100,Clouds,overcast clouds,0,0
2023-10-29 18:00:00,5.42,5.42,1023,66,0.45,338,100,Clouds,overcast clouds,0,0
2023-10-29 19:00:00,5.41,5.41,1023,65,0.45,45,100,Clouds,overcast clouds,0,0
2023-10-29 20:00:00,5.66,5.66,1022,65,0.45,90,100,Clouds,overcast clouds,0,0
2023-10-29 21:00:00,5.21,4.4,1022,67,1.34,338,100,Clouds,overcast clouds,0,0
2023-10-29 22:00:00,4.78,4.78,1022,69,0.45,45,100,Clouds,overcast clouds,0,0
2023-10-29 23:00:00,4.56,3.67,1022,71,1.34,90,100,Clouds,overcast clouds,0,0
