Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
2023-10-19 00:00:00,12.19,11.42,1019,75,3.4,226,100,Clouds,overcast clouds,0,0
2023-10-19 01:00:00,11.99,11.28,1020,78,0.45,248,100,Clouds,overcast clouds,0,0
2023-10-19 02:00:00,11.75,10.99,1020,77,0.89,203,100,Clouds,overcast clouds,0,0
2023-10-19 03:00:00,11.7,10.96,1019,78,0.45,225,100,Clouds,overcast clouds,0,0
2023-10-19 04:00:00,11.51,10.78,1020,79,2.96,225,100,Clouds,overcast clouds,0,0
2023-10-19 05:00:00,11.64,10.92,1019,79,0.45,270,100,Clouds,overcast clouds,0,0
2023-10-19 06:00:00,11.58,10.86,1019,79,2.94,217,100,Clouds,overcast clouds,0,0
2023-10-19 07:00:00,11.22,10.49,1019,80,0.89,248,100,Clouds,overcast clouds,0,0
2023-10-19 08:00:00,11.02,10.27,1019,80,2.73,209,100,Clouds,overcast clouds,0,0
2023-10-19 09:00:00,10.92,10.18,1019,81,2.84,203,100,Clouds,overcast clouds,0,0
2023-10-19 10:00:00,10.87,10.08,1019,79,0.45,225,100,Clouds,overcast clouds,0,0
2023-10-19 11:00:00,10.98,10.22,1019,80,0.45,180,100,Clouds,overcast clouds,0,0
2023-10-19 12:00:00,10.98,10.17,1019,78,0.89,248,100,Clouds,overcast clouds,0,0
2023-10-19 13:00:00,11.53,10.67,1019,74,0.89,248,97,Clouds,overcast clouds,0,0
2023-10-19 14:00:00,12.8,11.96,1019,70,3.13,225,96,Clouds,overcast clouds,0,0
2023-10-19 15:00:00,14.06,13.24,1018,66,1.34,225,96,Clouds,overcast clouds,0,0
2023-10-19 16:00:00,14.96,14.1,1017,61,1.34,203,94,Clouds,overcast clouds,0,0
2023-10-19 17:00:00,15.52,14.64,1016,58,1.79,248,95,Clouds,overcast clouds,0,0
2023-10-19 18:00:00,16.32,15.42,1015,54,1.34,203,94,Clouds,overcast clouds,0,0
2023-10-19 19:00:00,16.34,15.44,1015,54,1.34,113,99,Clouds,overcast clouds,0,0
2023-10-19 20:00:00,15.7,14.79,1014,56,3.03,175,94,Clouds,overcast clouds,0,0
2023-10-19 21:00:00,15.14,14.22,1014,58,1.34,248,91,Clouds,overcast clouds,0,0
2023-10-19 22:00:00,14.5,13.62,1013,62,1.64,175,92,Clouds,overcast clouds,0,0
2023-10-19 23:00:00,13.78,12.96,1013,67,1.47,160,94,Clouds,overcast clouds,0,0
